timestamp,ICMP loss,ICMP ping,ICMP response time,B2_Bits_ received,B2_Bits_ sent,B2_ Duplex_ status,B2_Inbound_packets_ discarded,B2_Inbound_ packets_ with_ errors,B2_ Interface_ type,B2_ Operational_ status,B2_Outbound _packets_ discarded,B2_ Outbound_ packets_ with_ errors,B2_ Speed,B3_Bits_ received,B3_ Bits_ sent,B3_ Duplex_ status,B3_Inbound _packets_ discarded,B3_Inbound_ packets_ with_ errors,B3_Interface_ type,B3_ Operational_ status,B3_ Outbound_ packets_ discarded,B3_ Outbound_ packets_ with _errors,B3_ Speed,SNMP agent availability,Uptime (network),class,Device_name,Hop_to_server,Hop_to_core,downstream_dependents,path_up
1761938160,100,0,0,978224,69208,2,0,0,6,1,0,0,10000000,84712,988440,2,0,0,6,1,1,0,10000000,1,44563,T,CORE-R2,3,1,11,1
1761938220,100,0,0,985808,70013,2,0,0,6,1,0,0,10000000,86147,987531,2,0,0,6,1,0,0,10000000,1,44563,T,CORE-R2,3,1,11,1
1761938280,100,0,0,993392,70819,2,0,0,6,1,0,0,10000000,87581,986621,2,0,0,6,1,0,0,10000000,1,44717,T,CORE-R2,3,1,11,1
1761938340,100,0,0,1000976,71624,2,0,0,6,1,0,0,10000000,89016,985712,2,0,0,6,1,1,0,10000000,1,44737,T,CORE-R2,3,1,11,1
1761938400,100,0,0,1000675,70651,2,0,0,6,1,0,0,10000000,87709,989187,2,0,0,6,1,0,0,10000000,1,44850,T,CORE-R2,3,1,11,1
1761938460,100,0,0,1000373,69677,2,0,0,6,1,0,0,10000000,86403,992661,2,0,0,6,1,0,0,10000000,1,44857,T,CORE-R2,3,1,11,1
1761938520,100,0,0,1000072,68704,2,0,0,6,1,0,0,10000000,85096,996136,2,0,0,6,1,1,0,10000000,1,44918,T,CORE-R2,3,1,11,1
1761938580,100,0,0,1001307,68027,2,0,0,6,1,0,0,10000000,84397,997133,2,0,0,6,1,0,0,10000000,1,44918,T,CORE-R2,3,1,11,1
1761938640,100,0,0,1002541,67349,2,0,0,6,1,0,0,10000000,83699,998131,2,0,0,6,1,0,0,10000000,1,45047,T,CORE-R2,3,1,11,1
1761938700,100,0,0,1003776,66672,2,0,0,6,1,0,0,10000000,83000,999128,2,0,0,6,1,1,0,10000000,1,45097,T,CORE-R2,3,1,11,1
1761938760,100,0,0,1010860,66941,2,0,0,6,1,0,0,10000000,83267,1006403,2,0,0,6,1,0,0,10000000,1,45097,T,CORE-R2,3,1,11,1
1761938820,100,0,0,1017944,67209,2,0,0,6,1,0,0,10000000,83533,1013679,2,0,0,6,1,0,0,10000000,1,45097,T,CORE-R2,3,1,11,1
1761938880,100,0,0,1025028,67478,2,0,0,6,1,0,0,10000000,83800,1020954,2,0,0,6,1,0,0,10000000,1,45097,T,CORE-R2,3,1,11,1
1761938940,100,0,0,1032112,67747,2,0,0,6,1,0,0,10000000,84067,1028229,2,0,0,6,1,0,0,10000000,1,45097,T,CORE-R2,3,1,11,1
1761939000,100,0,0,1039196,68015,2,0,0,6,1,0,0,10000000,84333,1035505,2,0,0,6,1,0,0,10000000,1,45097,T,CORE-R2,3,1,11,1
1761939060,100,0,0,1046280,68284,2,0,0,6,1,0,0,10000000,84600,1042780,2,0,0,6,1,0,0,10000000,1,45097,T,CORE-R2,3,1,11,1
1761939120,100,0,0,1053364,68553,2,0,0,6,1,0,0,10000000,84867,1050055,2,0,0,6,1,0,0,10000000,1,45097,T,CORE-R2,3,1,11,1
1761939180,100,0,0,1060448,68821,2,0,0,6,1,0,0,10000000,85133,1057331,2,0,0,6,1,0,0,10000000,1,45097,T,CORE-R2,3,1,11,1
1761939240,66.66666667,1,0.893,1067532,69090,2,0,0,6,1,0,0,10000000,85400,1064606,2,0,0,6,1,0,0,10000000,1,45097,H,CORE-R2,3,1,11,1
1761939300,100,0,0,1074616,69359,2,0,0,6,1,0,0,10000000,85667,1071881,2,0,0,6,1,0,0,10000000,1,45704,T,CORE-R2,3,1,11,1
1761939360,100,0,0,1081700,69627,2,0,0,6,1,0,0,10000000,85933,1079157,2,0,0,6,1,0,0,10000000,1,45704,T,CORE-R2,3,1,11,1
1761939420,100,0,0,1088784,69896,2,0,0,6,1,0,0,10000000,86200,1086432,2,0,0,6,1,1,0,10000000,1,45704,T,CORE-R2,3,1,11,1
1761939480,100,0,0,1088109,69926,2,0,0,6,1,0,0,10000000,86187,1085751,2,0,0,6,1,0,0,10000000,1,45704,T,CORE-R2,3,1,11,1
1761939540,100,0,0,1087434,69956,2,0,0,6,1,0,0,10000000,86174,1085070,2,0,0,6,1,0,0,10000000,1,45704,T,CORE-R2,3,1,11,1
1761939600,100,0,0,1086759,69986,2,0,0,6,1,0,0,10000000,86161,1084389,2,0,0,6,1,0,0,10000000,1,45704,T,CORE-R2,3,1,11,1
1761939660,100,0,0,1086084,70016,2,0,0,6,1,0,0,10000000,86148,1083708,2,0,0,6,1,0,0,10000000,1,45704,T,CORE-R2,3,1,11,1
1761939720,33.33333333,1,0.573,1085409,70046,2,0,0,6,1,0,0,10000000,86135,1083027,2,0,0,6,1,0,0,10000000,1,45704,H,CORE-R2,3,1,11,1
1761939780,100,0,0,1084734,70076,2,0,0,6,1,0,0,10000000,86122,1082346,2,0,0,6,1,0,0,10000000,1,45704,T,CORE-R2,3,1,11,1
1761939840,100,0,0,1084059,70106,2,0,0,6,1,0,0,10000000,86109,1081665,2,0,0,6,1,0,0,10000000,1,45704,T,CORE-R2,3,1,11,1
1761939900,100,0,0,1083384,70136,2,0,0,6,1,0,0,10000000,86096,1080984,2,0,0,6,1,1,0,10000000,1,46306,T,CORE-R2,3,1,11,1
1761939960,100,0,0,1120536,69120,2,0,0,6,1,0,0,10000000,84920,1113112,2,0,0,6,1,2,0,10000000,1,46357,T,CORE-R2,3,1,11,1
1761940020,100,0,0,1101656,69347,2,0,0,6,1,0,0,10000000,85264,1095693,2,0,0,6,1,0,0,10000000,1,46417,T,CORE-R2,3,1,11,1
1761940080,100,0,0,1082776,69573,2,0,0,6,1,0,0,10000000,85608,1078275,2,0,0,6,1,0,0,10000000,1,46477,T,CORE-R2,3,1,11,1
1761940140,100,0,0,1063896,69800,2,0,0,6,1,0,0,10000000,85952,1060856,2,0,0,6,1,1,0,10000000,1,46537,T,CORE-R2,3,1,11,1
1761940200,0,1,0.342933333,1029373,71989,2,0,0,6,1,0,0,10000000,88229,1031893,2,0,0,6,1,0,0,10000000,1,46596,H,CORE-R2,3,1,11,1
1761940260,0,1,0.446333333,994851,74179,2,0,0,6,1,0,0,10000000,90507,1002931,2,0,0,6,1,0,0,10000000,1,46656,H,CORE-R2,3,1,11,1
1761940320,0,1,0.305666667,960328,76368,2,0,0,6,1,0,0,10000000,92784,973968,2,0,0,6,1,0,0,10000000,1,46716,H,CORE-R2,3,1,11,1
1761940380,0,1,0.262666667,949621,76011,2,0,0,6,1,0,0,10000000,92413,964277,2,0,0,6,1,0,0,10000000,1,46776,H,CORE-R2,3,1,11,1
1761940440,0,1,0.118766667,938915,75653,2,0,0,6,1,0,0,10000000,92043,954587,2,0,0,6,1,0,0,10000000,1,46836,H,CORE-R2,3,1,11,1
1761940500,0,1,0.419333333,928208,75296,2,0,0,6,1,0,0,10000000,91672,944896,2,0,0,6,1,0,0,10000000,1,46897,H,CORE-R2,3,1,11,1
1761940560,0,1,0.209666667,933309,75408,2,0,0,6,1,0,0,10000000,91792,949848,2,0,0,6,1,0,0,10000000,1,46956,H,CORE-R2,3,1,11,1
1761940620,0,1,0.069333333,938411,75520,2,0,0,6,1,0,0,10000000,91912,954800,2,0,0,6,1,0,0,10000000,1,47015,H,CORE-R2,3,1,11,1
1761940680,0,1,0.329133333,943512,75632,2,0,0,6,1,0,0,10000000,92032,959752,2,0,0,6,1,0,0,10000000,1,47076,H,CORE-R2,3,1,11,1
1761940740,0,1,0.349333333,930264,71450,2,0,0,6,1,0,0,10000000,91896,946635,2,0,0,6,1,0,0,10000000,1,47136,H,CORE-R2,3,1,11,1
1761940800,100,0,0,917016,67268,2,0,0,6,1,0,0,10000000,91760,933517,2,0,0,6,1,0,0,10000000,1,47197,T,CORE-R2,3,1,11,1
1761940860,100,0,0,903768,63086,2,0,0,6,1,0,0,10000000,91624,920400,2,0,0,6,1,0,0,10000000,1,47263,T,CORE-R2,3,1,11,1
1761940920,100,0,0,933653,58904,2,0,0,6,1,0,0,10000000,89923,949331,2,0,0,6,1,0,0,10000000,1,47342,T,CORE-R2,3,1,11,1
1761940980,100,0,0,963539,81492,2,0,0,6,1,0,0,10000000,88221,978261,2,0,0,6,1,0,0,10000000,1,47377,T,CORE-R2,3,1,11,1
1761941040,100,0,0,993424,104080,2,0,0,6,1,0,0,10000000,86520,1007192,2,0,0,6,1,0,0,10000000,1,47437,T,CORE-R2,3,1,11,1
1761941100,66.66666667,1,0.839,992995,92587,2,0,0,6,1,0,0,10000000,86331,1005517,2,0,0,6,1,0,0,10000000,1,47497,H,CORE-R2,3,1,11,1
1761941160,100,0,0,992565,81093,2,0,0,6,1,0,0,10000000,86141,1003843,2,0,0,6,1,0,0,10000000,1,47557,T,CORE-R2,3,1,11,1
1761941220,100,0,0,992136,69600,2,0,0,6,1,0,0,10000000,85952,1002168,2,0,0,6,1,0,0,10000000,1,47617,T,CORE-R2,3,1,11,1
1761941280,66.66666667,1,0.677,994235,69440,2,0,0,6,1,0,0,10000000,85816,1004320,2,0,0,6,1,0,0,10000000,1,47674,H,CORE-R2,3,1,11,1
1761941340,100,0,0,996333,69280,2,0,0,6,1,0,0,10000000,85680,1006472,2,0,0,6,1,0,0,10000000,1,47737,T,CORE-R2,3,1,11,1
1761941400,100,0,0,998432,69120,2,0,0,6,1,0,0,10000000,85544,1008624,2,0,0,6,1,0,0,10000000,1,47797,T,CORE-R2,3,1,11,1
1761941460,100,0,0,965060,69835,2,0,0,6,1,0,0,10000000,86232,946650,2,0,0,6,1,0,0,10000000,1,47857,T,CORE-R2,3,1,11,1
1761941520,100,0,0,931688,70549,2,0,0,6,1,0,0,10000000,86920,884676,2,0,0,6,1,0,0,10000000,1,47917,T,CORE-R2,3,1,11,1
1761941580,100,0,0,898316,71264,2,0,0,6,1,0,0,10000000,87608,822702,2,0,0,6,1,0,0,10000000,1,47984,T,CORE-R2,3,1,11,1
1761941640,100,0,0,864944,71133,2,0,0,6,1,0,0,10000000,87461,760728,2,0,0,6,1,0,0,10000000,1,48058,T,CORE-R2,3,1,11,1
1761941700,100,0,0,1048400,71003,2,0,0,6,1,0,0,10000000,87315,1122840,2,0,0,6,1,0,0,10000000,1,48097,T,CORE-R2,3,1,11,1
1761941760,100,0,0,1231856,70872,2,0,0,6,1,0,0,10000000,87168,1484952,2,0,0,6,1,0,0,10000000,1,48158,T,CORE-R2,3,1,11,1
1761941820,100,0,0,1141091,70691,2,0,0,6,1,0,0,10000000,87021,1313944,2,0,0,6,1,0,0,10000000,1,48217,T,CORE-R2,3,1,11,1
1761941880,100,0,0,1050325,70509,2,0,0,6,1,0,0,10000000,86875,1142936,2,0,0,6,1,0,0,10000000,1,48278,T,CORE-R2,3,1,11,1
1761941940,100,0,0,959560,70328,2,0,0,6,1,0,0,10000000,86728,971928,2,0,0,6,1,0,0,10000000,1,48338,T,CORE-R2,3,1,11,1
1761942000,100,0,0,968387,70947,2,0,0,6,1,0,0,10000000,87339,978528,2,0,0,6,1,0,0,10000000,1,48401,T,CORE-R2,3,1,11,1
1761942060,100,0,0,977213,71565,2,0,0,6,1,0,0,10000000,87949,985128,2,0,0,6,1,0,0,10000000,1,48457,T,CORE-R2,3,1,11,1
1761942120,66.66666667,1,0.879,986040,72184,2,0,0,6,1,0,0,10000000,88560,991728,2,0,0,6,1,1,0,10000000,1,48518,H,CORE-R2,3,1,11,1
1761942180,100,0,0,985189,71280,2,0,0,6,1,0,0,10000000,87667,993453,2,0,0,6,1,0,0,10000000,1,48574,T,CORE-R2,3,1,11,1
1761942240,100,0,0,984339,70376,2,0,0,6,1,0,0,10000000,86773,995179,2,0,0,6,1,0,0,10000000,1,48638,T,CORE-R2,3,1,11,1
1761942300,66.66666667,1,0.561,983488,69472,2,0,0,6,1,0,0,10000000,85880,996904,2,0,0,6,1,0,0,10000000,1,48697,H,CORE-R2,3,1,11,1
1761942360,100,0,0,971357,69501,2,0,0,6,1,0,0,10000000,85872,985043,2,0,0,6,1,0,0,10000000,1,48757,T,CORE-R2,3,1,11,1
1761942420,100,0,0,959227,69531,2,0,0,6,1,0,0,10000000,85864,973181,2,0,0,6,1,0,0,10000000,1,48817,T,CORE-R2,3,1,11,1
1761942480,100,0,0,947096,69560,2,0,0,6,1,0,0,10000000,85856,961320,2,0,0,6,1,0,0,10000000,1,48878,T,CORE-R2,3,1,11,1
1761942540,100,0,0,961440,70227,2,0,0,6,1,0,0,10000000,86573,972475,2,0,0,6,1,0,0,10000000,1,48937,T,CORE-R2,3,1,11,1
1761942600,100,0,0,975784,70893,2,0,0,6,1,0,0,10000000,87291,983629,2,0,0,6,1,0,0,10000000,1,49003,T,CORE-R2,3,1,11,1
1761942660,100,0,0,990128,71560,2,0,0,6,1,0,0,10000000,88008,994784,2,0,0,6,1,0,0,10000000,1,49058,T,CORE-R2,3,1,11,1
1761942720,100,0,0,987109,71800,2,0,0,6,1,0,0,10000000,88195,989659,2,0,0,6,1,0,0,10000000,1,49058,T,CORE-R2,3,1,11,1
1761942780,100,0,0,984091,72040,2,0,0,6,1,0,0,10000000,88381,984533,2,0,0,6,1,0,0,10000000,1,49058,T,CORE-R2,3,1,11,1
1761942840,100,0,0,981072,72280,2,0,0,6,1,0,0,10000000,88568,979408,2,0,0,6,1,1,0,10000000,1,49249,T,CORE-R2,3,1,11,1
1761942900,100,0,0,990419,71331,2,0,0,6,1,0,0,10000000,87680,989664,2,0,0,6,1,0,0,10000000,1,49249,T,CORE-R2,3,1,11,1
1761942960,100,0,0,999765,70381,2,0,0,6,1,0,0,10000000,86792,999920,2,0,0,6,1,0,0,10000000,1,49368,T,CORE-R2,3,1,11,1
1761943020,100,0,0,1009112,69432,2,0,0,6,1,0,0,10000000,85904,1010176,2,0,0,6,1,1,0,10000000,1,49418,T,CORE-R2,3,1,11,1
1761943080,100,0,0,993896,70261,2,0,0,6,1,0,0,10000000,86707,994549,2,0,0,6,1,0,0,10000000,1,49498,T,CORE-R2,3,1,11,1
1761943140,100,0,0,978680,71091,2,0,0,6,1,0,0,10000000,87509,978923,2,0,0,6,1,0,0,10000000,1,49537,T,CORE-R2,3,1,11,1
1761943200,100,0,0,963464,71920,2,0,0,6,1,0,0,10000000,88312,963296,2,0,0,6,1,1,0,10000000,1,49598,T,CORE-R2,3,1,11,1
1761943260,100,0,0,978565,70712,2,0,0,6,1,0,0,10000000,87099,976744,2,0,0,6,1,0,0,10000000,1,49667,T,CORE-R2,3,1,11,1
1761943320,100,0,0,993667,69504,2,0,0,6,1,0,0,10000000,85885,990192,2,0,0,6,1,0,0,10000000,1,49717,T,CORE-R2,3,1,11,1
1761943380,100,0,0,1008768,68296,2,0,0,6,1,0,0,10000000,84672,1003640,2,0,0,6,1,1,0,10000000,1,49778,T,CORE-R2,3,1,11,1
1761943440,66.66666667,1,0.775,1015288,68848,2,0,0,6,1,0,0,10000000,85229,1009392,2,0,0,6,1,0,0,10000000,1,49875,H,CORE-R2,3,1,11,1
1761943500,100,0,0,1021808,69400,2,0,0,6,1,0,0,10000000,85787,1015144,2,0,0,6,1,0,0,10000000,1,49897,T,CORE-R2,3,1,11,1
1761943560,100,0,0,1028328,69952,2,0,0,6,1,0,0,10000000,86344,1020896,2,0,0,6,1,1,0,10000000,1,49957,T,CORE-R2,3,1,11,1
1761943620,100,0,0,1031245,70539,2,0,0,6,1,0,0,10000000,86941,1028195,2,0,0,6,1,0,0,10000000,1,50045,T,CORE-R2,3,1,11,1
1761943680,66.66666667,1,0.928,1034163,71125,2,0,0,6,1,0,0,10000000,87539,1035493,2,0,0,6,1,0,0,10000000,1,50076,H,CORE-R2,3,1,11,1
1761943740,100,0,0,1037080,71712,2,0,0,6,1,0,0,10000000,88136,1042792,2,0,0,6,1,1,0,10000000,1,50145,T,CORE-R2,3,1,11,1
1761943800,100,0,0,1033776,71016,2,0,0,6,1,0,0,10000000,87632,1036232,2,0,0,6,1,0,0,10000000,1,50209,T,CORE-R2,3,1,11,1
1761943860,100,0,0,1030472,70320,2,0,0,6,1,0,0,10000000,87128,1029672,2,0,0,6,1,0,0,10000000,1,50257,T,CORE-R2,3,1,11,1
1761943920,100,0,0,1027168,69624,2,0,0,6,1,0,0,10000000,86624,1023112,2,0,0,6,1,1,0,10000000,1,50317,T,CORE-R2,3,1,11,1
1761943980,100,0,0,1022605,70176,2,0,0,6,1,0,0,10000000,86736,1019197,2,0,0,6,1,0,0,10000000,1,50400,T,CORE-R2,3,1,11,1
1761944040,100,0,0,1018043,70728,2,0,0,6,1,0,0,10000000,86848,1015283,2,0,0,6,1,0,0,10000000,1,50437,T,CORE-R2,3,1,11,1
1761944100,100,0,0,1013480,71280,2,0,0,6,1,0,0,10000000,86960,1011368,2,0,0,6,1,1,0,10000000,1,50498,T,CORE-R2,3,1,11,1
1761944160,100,0,0,1013891,70741,2,0,0,6,1,0,0,10000000,86648,1011936,2,0,0,6,1,0,0,10000000,1,50581,T,CORE-R2,3,1,11,1
1761944220,100,0,0,1014301,70203,2,0,0,6,1,0,0,10000000,86336,1012504,2,0,0,6,1,0,0,10000000,1,50617,T,CORE-R2,3,1,11,1
1761944280,100,0,0,1014712,69664,2,0,0,6,1,0,0,10000000,86024,1013072,2,0,0,6,1,1,0,10000000,1,50678,T,CORE-R2,3,1,11,1
1761944340,100,0,0,997357,70053,2,0,0,6,1,0,0,10000000,86456,996075,2,0,0,6,1,0,0,10000000,1,50754,T,CORE-R2,3,1,11,1
1761944400,100,0,0,980003,70443,2,0,0,6,1,0,0,10000000,86888,979077,2,0,0,6,1,0,0,10000000,1,50797,T,CORE-R2,3,1,11,1
1761944460,100,0,0,962648,70832,2,0,0,6,1,0,0,10000000,87320,962080,2,0,0,6,1,1,0,10000000,1,50858,T,CORE-R2,3,1,11,1
1761944520,100,0,0,980333,70133,2,0,0,6,1,0,0,10000000,86595,979493,2,0,0,6,1,0,0,10000000,1,50940,T,CORE-R2,3,1,11,1
1761944580,100,0,0,998019,69435,2,0,0,6,1,0,0,10000000,85869,996907,2,0,0,6,1,0,0,10000000,1,50977,T,CORE-R2,3,1,11,1
1761944640,100,0,0,1015704,68736,2,0,0,6,1,0,0,10000000,85144,1014320,2,0,0,6,1,1,0,10000000,1,51038,T,CORE-R2,3,1,11,1
1761944700,100,0,0,1016363,68296,2,0,0,6,1,0,0,10000000,84664,1014592,2,0,0,6,1,0,0,10000000,1,51120,T,CORE-R2,3,1,11,1
1761944760,100,0,0,1017021,67856,2,0,0,6,1,0,0,10000000,84184,1014864,2,0,0,6,1,0,0,10000000,1,51157,T,CORE-R2,3,1,11,1
1761944820,100,0,0,1017680,67416,2,0,0,6,1,0,0,10000000,83704,1015136,2,0,0,6,1,1,0,10000000,1,51218,T,CORE-R2,3,1,11,1
1761944880,100,0,0,1016000,67835,2,0,0,6,1,0,0,10000000,84179,1013136,2,0,0,6,1,0,0,10000000,1,51285,T,CORE-R2,3,1,11,1
1761944940,100,0,0,1014320,68253,2,0,0,6,1,0,0,10000000,84653,1011136,2,0,0,6,1,0,0,10000000,1,51337,T,CORE-R2,3,1,11,1
1761945000,100,0,0,1012640,68672,2,0,0,6,1,0,0,10000000,85128,1009136,2,0,0,6,1,1,0,10000000,1,51398,T,CORE-R2,3,1,11,1
1761945060,100,0,0,1016685,68651,2,0,0,6,1,0,0,10000000,85096,1013712,2,0,0,6,1,0,0,10000000,1,51473,T,CORE-R2,3,1,11,1
1761945120,100,0,0,1020731,68629,2,0,0,6,1,0,0,10000000,85064,1018288,2,0,0,6,1,0,0,10000000,1,51517,T,CORE-R2,3,1,11,1
1761945180,100,0,0,1024776,68608,2,0,0,6,1,0,0,10000000,85032,1022864,2,0,0,6,1,1,0,10000000,1,51577,T,CORE-R2,3,1,11,1
1761945240,100,0,0,1022411,69275,2,0,0,6,1,0,0,10000000,85683,1020067,2,0,0,6,1,0,0,10000000,1,51644,T,CORE-R2,3,1,11,1
1761945300,100,0,0,1020045,69941,2,0,0,6,1,0,0,10000000,86333,1017269,2,0,0,6,1,0,0,10000000,1,51697,T,CORE-R2,3,1,11,1
1761945360,100,0,0,1017680,70608,2,0,0,6,1,0,0,10000000,86984,1014472,2,0,0,6,1,1,0,10000000,1,51757,T,CORE-R2,3,1,11,1
1761945420,100,0,0,1023800,69880,2,0,0,6,1,0,0,10000000,86256,1020869,2,0,0,6,1,0,0,10000000,1,51830,T,CORE-R2,3,1,11,1
1761945480,100,0,0,1029920,69152,2,0,0,6,1,0,0,10000000,85528,1027267,2,0,0,6,1,0,0,10000000,1,51877,T,CORE-R2,3,1,11,1
1761945540,100,0,0,1036040,68424,2,0,0,6,1,0,0,10000000,84800,1033664,2,0,0,6,1,1,0,10000000,1,51938,T,CORE-R2,3,1,11,1
1761945600,100,0,0,1024875,67995,2,0,0,6,1,0,0,10000000,84419,1022173,2,0,0,6,1,0,0,10000000,1,51938,T,CORE-R2,3,1,11,1
1761945660,100,0,0,1013709,67565,2,0,0,6,1,0,0,10000000,84037,1010683,2,0,0,6,1,0,0,10000000,1,51938,T,CORE-R2,3,1,11,1
1761945720,100,0,0,1002544,67136,2,0,0,6,1,0,0,10000000,83656,999192,2,0,0,6,1,1,0,10000000,1,52128,T,CORE-R2,3,1,11,1
1761945780,100,0,0,1015856,66488,2,0,0,6,1,0,0,10000000,82981,1012029,2,0,0,6,1,0,0,10000000,1,52195,T,CORE-R2,3,1,11,1
1761945840,100,0,0,1029168,65840,2,0,0,6,1,0,0,10000000,82307,1024867,2,0,0,6,1,0,0,10000000,1,52237,T,CORE-R2,3,1,11,1
1761945900,100,0,0,1042480,65192,2,0,0,6,1,0,0,10000000,81632,1037704,2,0,0,6,1,1,0,10000000,1,52298,T,CORE-R2,3,1,11,1
1761945960,100,0,0,1042565,65867,2,0,0,6,1,0,0,10000000,82296,1038355,2,0,0,6,1,0,0,10000000,1,52368,T,CORE-R2,3,1,11,1
1761946020,100,0,0,1042651,66541,2,0,0,6,1,0,0,10000000,82960,1039005,2,0,0,6,1,0,0,10000000,1,52417,T,CORE-R2,3,1,11,1
1761946080,100,0,0,1042736,67216,2,0,0,6,1,0,0,10000000,83624,1039656,2,0,0,6,1,1,0,10000000,1,52478,T,CORE-R2,3,1,11,1
1761946140,100,0,0,1037989,67709,2,0,0,6,1,0,0,10000000,84152,1038600,2,0,0,6,1,0,0,10000000,1,52541,T,CORE-R2,3,1,11,1
1761946200,100,0,0,1033243,68203,2,0,0,6,1,0,0,10000000,84680,1037544,2,0,0,6,1,0,0,10000000,1,52597,T,CORE-R2,3,1,11,1
1761946260,100,0,0,1028496,68696,2,0,0,6,1,0,0,10000000,85208,1036488,2,0,0,6,1,1,0,10000000,1,52658,T,CORE-R2,3,1,11,1
1761946320,66.66666667,1,0.816,1027635,69496,2,0,0,6,1,0,0,10000000,85749,1028853,2,0,0,6,1,0,0,10000000,1,52658,H,CORE-R2,3,1,11,1
1761946380,100,0,0,1026773,70296,2,0,0,6,1,0,0,10000000,86291,1021219,2,0,0,6,1,0,0,10000000,1,52780,T,CORE-R2,3,1,11,1
1761946440,100,0,0,1025912,71096,2,0,0,6,1,0,0,10000000,86832,1013584,2,0,0,6,1,1,0,10000000,1,52837,T,CORE-R2,3,1,11,1
1761946500,100,0,0,1027912,69917,2,0,0,6,1,0,0,10000000,85837,1018568,2,0,0,6,1,0,0,10000000,1,52897,T,CORE-R2,3,1,11,1
1761946560,100,0,0,1029912,68739,2,0,0,6,1,0,0,10000000,84843,1023552,2,0,0,6,1,0,0,10000000,1,52957,T,CORE-R2,3,1,11,1
1761946620,100,0,0,1031912,67560,2,0,0,6,1,0,0,10000000,83848,1028536,2,0,0,6,1,1,0,10000000,1,53018,T,CORE-R2,3,1,11,1
1761946680,100,0,0,1030243,68293,2,0,0,6,1,0,0,10000000,84675,1026408,2,0,0,6,1,0,0,10000000,1,53018,T,CORE-R2,3,1,11,1
1761946740,100,0,0,1028573,69027,2,0,0,6,1,0,0,10000000,85501,1024280,2,0,0,6,1,0,0,10000000,1,53143,T,CORE-R2,3,1,11,1
1761946800,100,0,0,1026904,69760,2,0,0,6,1,0,0,10000000,86328,1022152,2,0,0,6,1,1,0,10000000,1,53197,T,CORE-R2,3,1,11,1
1761946860,100,0,0,1018312,69808,2,0,0,6,1,0,0,10000000,86320,1014195,2,0,0,6,1,0,0,10000000,1,53263,T,CORE-R2,3,1,11,1
1761946920,100,0,0,1009720,69856,2,0,0,6,1,0,0,10000000,86312,1006237,2,0,0,6,1,0,0,10000000,1,53318,T,CORE-R2,3,1,11,1
1761946980,100,0,0,1001128,69904,2,0,0,6,1,0,0,10000000,86304,998280,2,0,0,6,1,1,0,10000000,1,53377,T,CORE-R2,3,1,11,1
1761947040,100,0,0,1006587,69656,2,0,0,6,1,0,0,10000000,86083,1005867,2,0,0,6,1,0,0,10000000,1,53449,T,CORE-R2,3,1,11,1
1761947100,100,0,0,1012045,69408,2,0,0,6,1,0,0,10000000,85861,1013453,2,0,0,6,1,0,0,10000000,1,53497,T,CORE-R2,3,1,11,1
1761947160,100,0,0,1017504,69160,2,0,0,6,1,0,0,10000000,85640,1021040,2,0,0,6,1,1,0,10000000,1,53560,T,CORE-R2,3,1,11,1
1761947220,100,0,0,1028899,68912,2,0,0,6,1,0,0,10000000,85347,1027699,2,0,0,6,1,0,0,10000000,1,53638,T,CORE-R2,3,1,11,1
1761947280,100,0,0,1040293,68664,2,0,0,6,1,0,0,10000000,85053,1034357,2,0,0,6,1,0,0,10000000,1,53677,T,CORE-R2,3,1,11,1
1761947340,100,0,0,1051688,68416,2,0,0,6,1,0,0,10000000,84760,1041016,2,0,0,6,1,1,0,10000000,1,53737,T,CORE-R2,3,1,11,1
1761947400,100,0,0,1045568,65768,2,0,0,6,1,0,0,10000000,79867,1037973,2,0,0,6,1,0,0,10000000,1,53806,T,CORE-R2,3,1,11,1
1761947460,100,0,0,1039448,63120,2,0,0,6,1,0,0,10000000,74973,1034931,2,0,0,6,1,0,0,10000000,1,53856,T,CORE-R2,3,1,11,1
1761947520,100,0,0,1033328,60472,2,0,0,6,1,0,0,10000000,70080,1031888,2,0,0,6,1,1,0,10000000,1,53918,T,CORE-R2,3,1,11,1
1761947580,100,0,0,1032307,60444,2,0,0,6,1,0,0,10000000,70033,1030870,2,0,0,6,1,0,0,10000000,1,53973,T,CORE-R2,3,1,11,1
1761979440,100,0,0,490280,45445,2,0,0,6,1,0,0,10000000,45210,490393,2,0,0,6,1,0,0,10000000,1,53973,T,CORE-R2,3,1,11,1
1761979500,100,0,0,489259,45417,2,0,0,6,1,0,0,10000000,45163,489375,2,0,0,6,1,0,0,10000000,1,132,T,CORE-R2,3,1,11,1
1761979560,0,1,0.035433333,488238,45389,2,0,0,6,1,0,0,10000000,45116,488358,2,0,0,6,1,0,0,10000000,1,162,H,CORE-R2,3,1,11,1
1761979620,0,1,0.042,487218,45360,2,0,0,6,1,0,0,10000000,45069,487340,2,0,0,6,1,0,0,10000000,1,222,H,CORE-R2,3,1,11,1
1761979680,100,0,0,486197,45332,2,0,0,6,1,0,0,10000000,45023,486322,2,0,0,6,1,0,0,10000000,1,290,T,CORE-R2,3,1,11,1
1761979740,33.33333333,1,0.19015,485176,45304,2,0,0,6,1,0,0,10000000,44976,485304,2,0,0,6,1,0,0,10000000,1,342,H,CORE-R2,3,1,11,1
