timestamp,ICMP loss,ICMP ping,ICMP response time,B4_ Bits_ received,B4_Bits_ sent,B4_ Duplex_ status,B4_ Inbound_packets_ discarded,B4_ Inbound_ packets_ with_ errors,B4_ Interface_ type,B4_ Operational_ status,B4_Outbound _packets_ discarded,B4_ Outbound_ packets_ with_ errors,B4_ Speed,B5_Bits_ received,B5_ Bits_ sent,B5_Duplex_ status,B5_ Inbound_ packets _discarded,B5_ Inbound_ packets_ with_ errors,B5_ Interface_ type,B5_ Operational_ status,B5_Outbound_ packets_ discarded,B5_Outbound_ packets_ with_ errors,B5_ Speed,B6_ Bits_ received,B6_Bits_ sent,B6_ Duplex_ status,B6_ Inbound_ packets_ discarded,B6_ Inbound_ packets_ with_ errors,B6_ Interface_ type,B6_ Operational_ status,B6_ Outbound_ packets_ discarded,B6_ Outbound_ packets_ with_ errors,B6_ Speed,B7_ Bits _received,B7_ Bits_ sent, B7_Inbound_ packets_ discarded,B7_ Inbound_ packets_ with_ errors,B7_ Interface_ type,B7_ Operational_ status,B7_ Outbound_ packets_ discarded,B7_ Outbound_ packets_ with_ errors,B7_ Speed,SNMP agent availability,Uptime (network),class,Device_name,Hop_to_server,Hop_to_core,downstream_dependents,path_up
1760859240,100,0,0,500508,160204,2,0,0,6,1,0,0,10000000,51540,325520,2,0,0,6,1,0,0,10000000,67360,68640,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2452,T,CORE-R3,4,2,10,1
1760859300,100,0,0,440320,159360,2,0,0,6,1,0,0,10000000,51160,307632,2,0,0,6,1,0,0,10000000,67200,70712,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2776,T,CORE-R3,4,2,10,1
1760859360,100,0,0,402636,161520,2,0,0,6,1,0,0,10000000,50084,296564,2,0,0,6,1,0,0,10000000,66688,68660,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2827,T,CORE-R3,4,2,10,1
1760859420,100,0,0,364952,163680,2,0,0,6,1,0,0,10000000,49008,285496,2,0,0,6,1,0,0,10000000,66176,66608,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2900,T,CORE-R3,4,2,10,1
1760859480,100,0,0,367840,160688,2,0,0,6,1,0,0,10000000,48253,283984,2,0,0,6,1,0,0,10000000,66525,67051,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,2948,T,CORE-R3,4,2,10,1
1760859540,100,0,0,370728,157696,2,0,0,6,1,0,0,10000000,47499,282472,2,0,0,6,1,0,0,10000000,66875,67493,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3007,T,CORE-R3,4,2,10,1
1760859600,100,0,0,373616,154704,2,0,0,6,1,0,0,10000000,46744,280960,2,0,0,6,1,0,0,10000000,67224,67936,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3077,T,CORE-R3,4,2,10,1
1760859660,100,0,0,384401,156317,2,0,0,6,1,0,0,10000000,47317,262357,2,0,0,6,1,0,0,10000000,68872,85118,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3127,T,CORE-R3,4,2,10,1
1760859720,100,0,0,395186,157931,2,0,0,6,1,0,0,10000000,47891,243755,2,0,0,6,1,0,0,10000000,70520,102300,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3191,T,CORE-R3,4,2,10,1
1760859780,100,0,0,405971,159544,2,0,0,6,1,0,0,10000000,48464,225152,2,0,0,6,1,0,0,10000000,72168,119482,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3191,T,CORE-R3,4,2,10,1
1760859840,100,0,0,416756,153955,2,0,0,6,1,0,0,10000000,46604,223483,2,0,0,6,1,0,0,10000000,71619,136664,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3313,T,CORE-R3,4,2,10,1
1760859900,100,0,0,427540,148366,2,0,0,6,1,0,0,10000000,44744,221814,2,0,0,6,1,0,0,10000000,71069,123219,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3392,T,CORE-R3,4,2,10,1
1760859960,100,0,0,438325,142778,2,0,0,6,1,0,0,10000000,42884,220146,2,0,0,6,1,0,0,10000000,70520,109774,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3392,T,CORE-R3,4,2,10,1
1760860020,100,0,0,449110,137189,2,0,0,6,1,0,0,10000000,41024,218477,2,0,0,6,1,0,0,10000000,69971,96330,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3505,T,CORE-R3,4,2,10,1
1760860080,100,0,0,459895,131600,2,0,0,6,1,0,0,10000000,44216,216808,2,0,0,6,1,0,0,10000000,69421,82885,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3505,T,CORE-R3,4,2,10,1
1760860140,100,0,0,470680,289504,2,0,0,6,1,0,0,10000000,47408,701408,2,0,0,6,1,0,0,10000000,68872,69440,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3603,T,CORE-R3,4,2,10,1
1760860200,100,0,0,456939,242739,2,0,0,6,1,0,0,10000000,44701,566899,2,0,0,6,1,0,0,10000000,68144,68485,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3667,T,CORE-R3,4,2,10,1
1760860260,100,0,0,443197,195973,2,0,0,6,1,0,0,10000000,41995,432389,2,0,0,6,1,0,0,10000000,67416,67531,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3727,T,CORE-R3,4,2,10,1
1760860320,100,0,0,429456,149208,2,0,0,6,1,0,0,10000000,39288,297880,2,0,0,6,1,0,0,10000000,66688,66576,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3809,T,CORE-R3,4,2,10,1
1760860380,100,0,0,420988,142510,2,0,0,6,1,0,0,10000000,40051,282984,2,0,0,6,1,0,0,10000000,68602,88712,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3883,T,CORE-R3,4,2,10,1
1760860440,100,0,0,412520,135812,2,0,0,6,1,0,0,10000000,40813,268088,2,0,0,6,1,0,0,10000000,70516,110848,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3908,T,CORE-R3,4,2,10,1
1760860500,100,0,0,404052,129114,2,0,0,6,1,0,0,10000000,41576,253192,2,0,0,6,1,0,0,10000000,72430,132984,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3908,T,CORE-R3,4,2,10,1
1760860560,100,0,0,395584,122416,2,0,0,6,1,0,0,10000000,42051,238296,2,0,0,6,1,0,0,10000000,74344,155120,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,3996,T,CORE-R3,4,2,10,1
1760860620,100,0,0,498868,169072,2,0,0,6,1,0,0,10000000,42525,290752,2,0,0,6,1,0,0,10000000,75832,156736,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4091,T,CORE-R3,4,2,10,1
1760860680,100,0,0,602152,215728,2,0,0,6,1,0,0,10000000,43000,343208,2,0,0,6,1,0,0,10000000,77320,158352,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4170,T,CORE-R3,4,2,10,1
1760860740,100,0,0,535123,194661,2,0,0,6,1,0,0,10000000,41899,308776,2,0,0,6,1,0,0,10000000,76688,145888,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4225,T,CORE-R3,4,2,10,1
1760860800,100,0,0,468093,173595,2,0,0,6,1,0,0,10000000,40797,274344,2,0,0,6,1,0,0,10000000,76056,133424,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4267,T,CORE-R3,4,2,10,1
1760860860,100,0,0,401064,152528,2,0,0,6,1,0,0,10000000,39696,239912,2,0,0,6,1,0,0,10000000,75424,120960,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4336,T,CORE-R3,4,2,10,1
1760860920,100,0,0,420487,155805,2,0,0,6,1,0,0,10000000,40339,239769,2,0,0,6,1,0,0,10000000,77653,173341,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4336,T,CORE-R3,4,2,10,1
1760860980,100,0,0,439909,159083,2,0,0,6,1,0,0,10000000,40981,239627,2,0,0,6,1,0,0,10000000,79883,225723,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4336,T,CORE-R3,4,2,10,1
1760861040,100,0,0,459332,162360,2,0,0,6,1,0,0,10000000,41624,239484,2,0,0,6,1,0,0,10000000,82112,278104,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4544,T,CORE-R3,4,2,10,1
1760861100,100,0,0,478755,162392,2,0,0,6,1,0,0,10000000,41341,239341,2,0,0,6,1,0,0,10000000,81125,247299,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4544,T,CORE-R3,4,2,10,1
1760861160,100,0,0,498177,162424,2,0,0,6,1,0,0,10000000,41059,239199,2,0,0,6,1,0,0,10000000,80139,216493,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4666,T,CORE-R3,4,2,10,1
1760861220,100,0,0,517600,162456,2,0,0,6,1,0,0,10000000,40776,239056,2,0,0,6,1,0,0,10000000,79152,185688,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4698,T,CORE-R3,4,2,10,1
1760861280,100,0,0,535619,163171,2,0,0,6,1,0,0,10000000,40074,223922,2,0,0,6,1,0,0,10000000,79699,214213,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4698,T,CORE-R3,4,2,10,1
1760861340,100,0,0,553637,163885,2,0,0,6,1,0,0,10000000,39371,208787,2,0,0,6,1,0,0,10000000,80245,242739,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4804,H,CORE-R3,4,2,10,1
1760861400,100,0,0,571656,164600,2,0,0,6,1,0,0,10000000,38669,193653,2,0,0,6,1,0,0,10000000,80792,271264,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4875,H,CORE-R3,4,2,10,1
1760861460,100,0,0,570437,162923,2,0,0,6,1,0,0,10000000,37966,178518,2,0,0,6,1,0,0,10000000,81109,275758,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4875,H,CORE-R3,4,2,10,1
1760861520,100,0,0,569219,161245,2,0,0,6,1,0,0,10000000,37264,163384,2,0,0,6,1,0,0,10000000,81427,280252,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,4875,H,CORE-R3,4,2,10,1
1760861580,100,0,0,568000,159568,2,0,0,6,1,0,0,10000000,46428,236005,2,0,0,6,1,0,0,10000000,81744,284746,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5055,H,CORE-R3,4,2,10,1
1760861640,100,0,0,546413,159893,2,0,0,6,1,0,0,10000000,55592,308627,2,0,0,6,1,0,0,10000000,82061,289240,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5127,H,CORE-R3,4,2,10,1
1760861700,100,0,0,524827,160219,2,0,0,6,1,0,0,10000000,47036,381248,2,0,0,6,1,0,0,10000000,82379,297540,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5168,H,CORE-R3,4,2,10,1
1760861760,100,0,0,503240,160544,2,0,0,6,1,0,0,10000000,38480,325464,2,0,0,6,1,0,0,10000000,82696,305840,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5262,H,CORE-R3,4,2,10,1
1760861820,100,0,0,504898,160161,2,0,0,6,1,0,0,10000000,39232,315920,2,0,0,6,1,0,0,10000000,80310,270803,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5315,H,CORE-R3,4,2,10,1
1760861880,100,0,0,506556,159779,2,0,0,6,1,0,0,10000000,39984,306376,2,0,0,6,1,0,0,10000000,77924,235765,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5347,H,CORE-R3,4,2,10,1
1760861940,100,0,0,508214,159396,2,0,0,6,1,0,0,10000000,40736,296832,2,0,0,6,1,0,0,10000000,75538,200728,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5347,H,CORE-R3,4,2,10,1
1760862000,100,0,0,509872,159013,2,0,0,6,1,0,0,10000000,39827,273323,2,0,0,6,1,0,0,10000000,73152,225171,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5487,H,CORE-R3,4,2,10,1
1760862060,100,0,0,511592,158631,2,0,0,6,1,0,0,10000000,38917,249813,2,0,0,6,1,0,0,10000000,87984,249613,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5538,H,CORE-R3,4,2,10,1
1760862120,100,0,0,513312,158248,2,0,0,6,1,0,0,10000000,38008,226304,2,0,0,6,1,0,0,10000000,102816,274056,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5593,H,CORE-R3,4,2,10,1
1760862180,100,0,0,491405,156744,2,0,0,6,1,0,0,10000000,38768,221501,2,0,0,6,1,0,0,10000000,95120,257373,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5648,F,CORE-R3,4,2,10,1
1760862240,100,0,0,469499,155240,2,0,0,6,1,0,0,10000000,39528,216699,2,0,0,6,1,0,0,10000000,87424,240691,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5707,F,CORE-R3,4,2,10,1
1760862300,100,0,0,447592,153736,2,0,0,6,1,0,0,10000000,40288,211896,2,0,0,6,1,0,0,10000000,79728,224008,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5782,F,CORE-R3,4,2,10,1
1760862360,100,0,0,473139,155547,2,0,0,6,1,0,0,10000000,40480,216565,2,0,0,6,1,0,0,10000000,79853,243723,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5868,F,CORE-R3,4,2,10,1
1760862420,100,0,0,498685,157357,2,0,0,6,1,0,0,10000000,40672,221235,2,0,0,6,1,0,0,10000000,79979,263437,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5888,F,CORE-R3,4,2,10,1
1760862480,100,0,0,524232,159168,2,0,0,6,1,0,0,10000000,40864,225904,2,0,0,6,1,0,0,10000000,80104,283152,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,5953,F,CORE-R3,4,2,10,1
1760862540,100,0,0,520232,158896,2,0,0,6,1,0,0,10000000,40952,235318,2,0,0,6,1,0,0,10000000,79980,271404,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6002,F,CORE-R3,4,2,10,1
1760862600,100,0,0,516232,158624,2,0,0,6,1,0,0,10000000,41040,244732,2,0,0,6,1,0,0,10000000,79856,259656,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6081,F,CORE-R3,4,2,10,1
1760862660,100,0,0,512232,158352,2,0,0,6,1,0,0,10000000,41128,254146,2,0,0,6,1,0,0,10000000,79732,247908,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6081,H,CORE-R3,4,2,10,1
1760862720,100,0,0,508232,158080,2,0,0,6,1,0,0,10000000,41216,263560,2,0,0,6,1,0,0,10000000,79608,236160,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6196,H,CORE-R3,4,2,10,1
1760862780,100,0,0,479780,155396,2,0,0,6,1,0,0,10000000,40464,248920,2,0,0,6,1,0,0,10000000,78328,220880,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6281,H,CORE-R3,4,2,10,1
1760862840,100,0,0,451328,152712,2,0,0,6,1,0,0,10000000,39712,234280,2,0,0,6,1,0,0,10000000,77048,205600,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6350,H,CORE-R3,4,2,10,1
1760862900,100,0,0,444603,153107,2,0,0,6,1,0,0,10000000,40995,246280,2,0,0,6,1,0,0,10000000,76333,186973,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6400,H,CORE-R3,4,2,10,1
1760862960,100,0,0,437877,153501,2,0,0,6,1,0,0,10000000,42277,258280,2,0,0,6,1,0,0,10000000,75619,168347,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6427,H,CORE-R3,4,2,10,1
1760863020,100,0,0,431152,153896,2,0,0,6,1,0,0,10000000,43560,270280,2,0,0,6,1,0,0,10000000,74904,149720,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6502,H,CORE-R3,4,2,10,1
1760863080,100,0,0,412312,150829,2,0,0,6,1,0,0,10000000,43144,279712,2,0,0,6,1,0,0,10000000,72152,122101,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6569,H,CORE-R3,4,2,10,1
1760863140,100,0,0,393472,147763,2,0,0,6,1,0,0,10000000,42728,289144,2,0,0,6,1,0,0,10000000,69400,94483,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6607,H,CORE-R3,4,2,10,1
1760863200,100,0,0,374632,144696,2,0,0,6,1,0,0,10000000,42312,298576,2,0,0,6,1,0,0,10000000,66648,66864,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6673,H,CORE-R3,4,2,10,1
1760863260,100,0,0,341723,143419,2,0,0,6,1,0,0,10000000,41120,263949,2,0,0,6,1,0,0,10000000,66997,67077,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6727,H,CORE-R3,4,2,10,1
1760863320,100,0,0,308813,142141,2,0,0,6,1,0,0,10000000,39928,229323,2,0,0,6,1,0,0,10000000,67347,67291,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6788,H,CORE-R3,4,2,10,1
1760863380,0,1,0.0773,275904,140864,2,0,0,6,1,0,0,10000000,38736,194696,2,0,0,6,1,0,0,10000000,67696,67504,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6846,H,CORE-R3,4,2,10,1
1760863440,0,1,0.789666667,338859,144744,2,0,0,6,1,0,0,10000000,42952,258939,2,0,0,6,1,0,0,10000000,67331,67131,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6905,H,CORE-R3,4,2,10,1
1760863500,0,1,0.071733333,401813,148624,2,0,0,6,1,0,0,10000000,47168,323181,2,0,0,6,1,0,0,10000000,66965,66757,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,6966,H,CORE-R3,4,2,10,1
1760863560,0,1,0.062533333,464768,152504,2,0,0,6,1,0,0,10000000,51384,387424,2,0,0,6,1,0,0,10000000,66600,66384,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7025,H,CORE-R3,4,2,10,1
1760863620,0,1,0.0752,415339,148067,2,0,0,6,1,0,0,10000000,46981,338384,2,0,0,6,1,0,0,10000000,66504,66413,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7086,H,CORE-R3,4,2,10,1
1760863680,0,1,0.084766667,365909,143629,2,0,0,6,1,0,0,10000000,42579,289344,2,0,0,6,1,0,0,10000000,66408,66443,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7145,H,CORE-R3,4,2,10,1
1760863740,0,1,0.162333333,316480,139192,2,0,0,6,1,0,0,10000000,38176,240304,2,0,0,6,1,0,0,10000000,66312,66472,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7206,H,CORE-R3,4,2,10,1
1760863800,0,1,0.066,344949,142168,2,0,0,6,1,0,0,10000000,41747,274357,2,0,0,6,1,0,0,10000000,66243,66352,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7265,H,CORE-R3,4,2,10,1
1760863860,0,1,0.074066667,373419,145144,2,0,0,6,1,0,0,10000000,45317,308411,2,0,0,6,1,0,0,10000000,66173,66232,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7326,H,CORE-R3,4,2,10,1
1760863920,100,0,0,401888,148120,2,0,0,6,1,0,0,10000000,48888,342464,2,0,0,6,1,0,0,10000000,66104,66112,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7388,T,CORE-R3,4,2,10,1
1760863980,100,0,0,434005,151117,2,0,0,6,1,0,0,10000000,45563,306243,2,0,0,6,1,0,0,10000000,71168,119523,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7465,T,CORE-R3,4,2,10,1
1760864040,100,0,0,466123,154115,2,0,0,6,1,0,0,10000000,42237,270021,2,0,0,6,1,0,0,10000000,76232,172933,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7505,T,CORE-R3,4,2,10,1
1760864100,33.33333333,1,0.5225,498240,157112,2,0,0,6,1,0,0,10000000,38912,233800,2,0,0,6,1,0,0,10000000,81296,226344,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7569,H,CORE-R3,4,2,10,1
1760864160,0,1,0.059933333,503987,157155,2,0,0,6,1,0,0,10000000,44317,301837,2,0,0,6,1,0,0,10000000,76605,173544,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7625,H,CORE-R3,4,2,10,1
1760864220,0,1,0.063233333,509733,157197,2,0,0,6,1,0,0,10000000,49723,369875,2,0,0,6,1,0,0,10000000,71915,120744,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7685,H,CORE-R3,4,2,10,1
1760864280,0,1,0.070666667,515480,157240,2,0,0,6,1,0,0,10000000,55128,437912,2,0,0,6,1,0,0,10000000,67224,67944,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7746,H,CORE-R3,4,2,10,1
1760864340,0,1,0.128,455309,151832,2,0,0,6,1,0,0,10000000,50203,377512,2,0,0,6,1,0,0,10000000,67109,67659,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7806,H,CORE-R3,4,2,10,1
1760864400,0,1,0.0591,395139,146424,2,0,0,6,1,0,0,10000000,45277,317112,2,0,0,6,1,0,0,10000000,66995,67373,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7866,H,CORE-R3,4,2,10,1
1760864460,0,1,0.0537,334968,141016,2,0,0,6,1,0,0,10000000,40352,256712,2,0,0,6,1,0,0,10000000,66880,67088,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7926,H,CORE-R3,4,2,10,1
1760864520,0,1,0.066866667,404846,145535,2,0,0,6,1,0,0,10000000,41662,264814,2,0,0,6,1,0,0,10000000,71704,121444,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,7985,H,CORE-R3,4,2,10,1
1760864580,33.33333333,1,0.36105,474724,150053,2,0,0,6,1,0,0,10000000,42972,272916,2,0,0,6,1,0,0,10000000,76528,175800,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8045,H,CORE-R3,4,2,10,1
1760864640,100,0,0,544602,154572,2,0,0,6,1,0,0,10000000,44282,281018,2,0,0,6,1,0,0,10000000,81352,230156,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8045,T,CORE-R3,4,2,10,1
1760864700,100,0,0,614480,159091,2,0,0,6,1,0,0,10000000,45592,289120,2,0,0,6,1,0,0,10000000,86176,284512,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8133,T,CORE-R3,4,2,10,1
1760864760,100,0,0,697556,163609,2,0,0,6,1,0,0,10000000,47216,366760,2,0,0,6,1,0,0,10000000,87640,349056,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8229,T,CORE-R3,4,2,10,1
1760864820,0,1,0.198633333,780632,168128,2,0,0,6,1,0,0,10000000,48840,444400,2,0,0,6,1,0,0,10000000,89104,413600,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8286,H,CORE-R3,4,2,10,1
1760864880,0,1,0.234,723275,165531,2,0,0,6,1,0,0,10000000,45691,372901,2,0,0,6,1,0,0,10000000,88539,398992,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8346,H,CORE-R3,4,2,10,1
1760864940,100,0,0,665917,162933,2,0,0,6,1,0,0,10000000,42541,301403,2,0,0,6,1,0,0,10000000,87973,384384,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8409,T,CORE-R3,4,2,10,1
1760865000,0,1,0.193666667,608560,160336,2,0,0,6,1,0,0,10000000,39392,229904,2,0,0,6,1,0,0,10000000,87408,369776,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8466,H,CORE-R3,4,2,10,1
1760865060,100,0,0,618645,160403,2,0,0,6,1,0,0,10000000,39504,231827,2,0,0,6,1,0,0,10000000,86955,377909,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8528,T,CORE-R3,4,2,10,1
1760865120,0,1,0.105733333,628731,160469,2,0,0,6,1,0,0,10000000,39616,233749,2,0,0,6,1,0,0,10000000,86501,386043,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8586,H,CORE-R3,4,2,10,1
1760865180,0,1,0.475933333,638816,160536,2,0,0,6,1,0,0,10000000,39728,235672,2,0,0,6,1,0,0,10000000,86048,394176,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8646,H,CORE-R3,4,2,10,1
1760865240,0,1,0.102333333,581797,158144,2,0,0,6,1,0,0,10000000,39301,230192,2,0,0,6,1,0,0,10000000,84501,342187,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8705,H,CORE-R3,4,2,10,1
1760865300,0,1,0.245,524779,155752,2,0,0,6,1,0,0,10000000,38875,224712,2,0,0,6,1,0,0,10000000,82955,290197,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8765,H,CORE-R3,4,2,10,1
1760865360,0,1,0.0974,467760,153360,2,0,0,6,1,0,0,10000000,38448,219232,2,0,0,6,1,0,0,10000000,81408,238208,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8825,H,CORE-R3,4,2,10,1
1760865420,0,1,0.551666667,469883,153971,2,0,0,6,1,0,0,10000000,38824,217091,2,0,0,6,1,0,0,10000000,81280,242731,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8885,H,CORE-R3,4,2,10,1
1760865480,0,1,0.232,472005,154581,2,0,0,6,1,0,0,10000000,39200,214949,2,0,0,6,1,0,0,10000000,81152,247253,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,8946,H,CORE-R3,4,2,10,1
1760865540,0,1,0.114,474128,155192,2,0,0,6,1,0,0,10000000,39576,212808,2,0,0,6,1,0,0,10000000,81024,251776,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,9006,H,CORE-R3,4,2,10,1
