timestamp,ICMP loss,ICMP ping,ICMP response time,B8_ Bits_ received,B8_ Bits_sent,B8_ Duplex_ status,B8_ Inbound_ packets_ discarded,B8_ Inbound_ packets_ with_ errors,B8_ Interface_ type,B8_Operational_ status,B8_ Outbound_ packets_ discarded,B8_ Outbound_ packets_ with_ errors,B8_ Speed,B9_Bits_ received,B9_ Bits_ sent,B9_Duplex_ status,B9_ Inbound_ packets_ discarded,B9_ Inbound_ packets_ with_ errors,B9_ Interface_ type,B9_ Operational_ status,B9_ Outbound_ packets_ discarded,B9_ Outbound_ packets_ with_ errors,B9_ Speed,C1_ Bits_ received,C1_Bits_ sent,C1_ Duplex_ status,C1_Inbound_ packets_ discarded,C1_Inbound_ packets_ with_  errors,C1_ Interface_ type,C1_ Operational_ status,C1_ Outbound_ packets_ discarded,C1_Outbound_ packets_ with_ errors,C1_ Speed,SNMP agent availability,Uptime (network),class,router_name,hop_to_server,hop_to_core,downstream_dependents,path_up,,,,,
1762548660,100,0,0,466136,17400,2,0,0,6,1,0,0,10000000,123,168,2,0,0,6,1,0,0,10000000,16744,463939,3,0,0,6,1,0,0,100000000,1,50848,T,CORE-R4,5,3,4,1,,,,,
1762548720,100,0,0,457088,17232,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16680,458264,3,0,0,6,1,0,0,100000000,1,50912,T,CORE-R4,5,3,4,1,,,,,
1762548780,100,0,0,457955,17152,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16688,458584,3,0,0,6,1,0,0,100000000,1,50968,T,CORE-R4,5,3,4,1,,,,,
1762548840,100,0,0,458821,17072,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16696,458904,3,0,0,6,1,0,0,100000000,1,51032,T,CORE-R4,5,3,4,1,,,,,
1762548900,100,0,0,459688,16992,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16704,459224,3,0,0,6,1,0,0,100000000,1,51095,T,CORE-R4,5,3,4,1,,,,,
1762548960,100,0,0,437781,16093,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15832,435992,3,0,0,6,1,0,0,100000000,1,51148,T,CORE-R4,5,3,4,1,,,,,
1762549020,100,0,0,415875,15195,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14960,412760,3,0,0,6,1,0,0,100000000,1,51208,T,CORE-R4,5,3,4,1,,,,,
1762549080,100,0,0,393968,14296,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14088,389528,3,0,0,6,1,0,0,100000000,1,51275,T,CORE-R4,5,3,4,1,,,,,
1762549140,100,0,0,407291,15371,2,0,0,6,1,0,0,10000000,123,171,2,0,0,6,1,0,0,10000000,15059,407368,3,0,0,6,1,0,0,100000000,1,51328,T,CORE-R4,5,3,4,1,,,,,
1762549200,100,0,0,420613,16445,2,0,0,6,1,0,0,10000000,125,173,2,0,0,6,1,0,0,10000000,16029,425208,3,0,0,6,1,0,0,100000000,1,51388,T,CORE-R4,5,3,4,1,,,,,
1762549260,100,0,0,433936,17520,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,17000,443048,3,0,0,6,1,0,0,100000000,1,51464,T,CORE-R4,5,3,4,1,,,,,
1762549320,100,0,0,430165,17219,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16669,435883,3,0,0,6,1,0,0,100000000,1,51508,T,CORE-R4,5,3,4,1,,,,,
1762549380,100,0,0,426395,16917,2,0,0,6,1,0,0,10000000,112,160,2,0,0,6,1,0,0,10000000,16339,428717,3,0,0,6,1,0,0,100000000,1,51572,T,CORE-R4,5,3,4,1,,,,,
1762549440,100,0,0,422624,16616,2,0,0,6,1,0,0,10000000,104,152,2,0,0,6,1,0,0,10000000,16008,421552,3,0,0,6,1,0,0,100000000,1,51632,T,CORE-R4,5,3,4,1,,,,,
1762549500,100,0,0,439563,16720,2,0,0,6,1,0,0,10000000,109,157,2,0,0,6,1,0,0,10000000,16229,436347,3,0,0,6,1,0,0,100000000,1,51687,T,CORE-R4,5,3,4,1,,,,,
1762549560,100,0,0,456501,16824,2,0,0,6,1,0,0,10000000,115,163,2,0,0,6,1,0,0,10000000,16451,451141,3,0,0,6,1,0,0,100000000,1,51753,T,CORE-R4,5,3,4,1,,,,,
1762549620,100,0,0,473440,16928,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16672,465936,3,0,0,6,1,0,0,100000000,1,51820,T,CORE-R4,5,3,4,1,,,,,
1762549680,100,0,0,493232,17909,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,17504,489445,3,0,0,6,1,0,0,100000000,1,51867,T,CORE-R4,5,3,4,1,,,,,
1762549740,100,0,0,513024,18891,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,18336,512955,3,0,0,6,1,0,0,100000000,1,51928,T,CORE-R4,5,3,4,1,,,,,
1762549800,100,0,0,532816,19872,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,19168,536464,3,0,0,6,1,0,0,100000000,1,51989,T,CORE-R4,5,3,4,1,,,,,
1762549860,100,0,0,501352,18701,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,18117,503440,3,0,0,6,1,0,0,100000000,1,52047,T,CORE-R4,5,3,4,1,,,,,
1762549920,100,0,0,469888,17531,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,17067,470416,3,0,0,6,1,0,0,100000000,1,52108,T,CORE-R4,5,3,4,1,,,,,
1762549980,100,0,0,438424,16360,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16016,437392,3,0,0,6,1,0,0,100000000,1,52170,T,CORE-R4,5,3,4,1,,,,,
1762550040,100,0,0,454136,16877,2,0,0,6,1,0,0,10000000,133,173,2,0,0,6,1,0,0,10000000,16480,453808,3,0,0,6,1,0,0,100000000,1,52227,T,CORE-R4,5,3,4,1,,,,,
1762550100,100,0,0,469848,17395,2,0,0,6,1,0,0,10000000,147,179,2,0,0,6,1,0,0,10000000,16944,470224,3,0,0,6,1,0,0,100000000,1,52288,T,CORE-R4,5,3,4,1,,,,,
1762550160,100,0,0,485560,17912,2,0,0,6,1,0,0,10000000,160,184,2,0,0,6,1,0,0,10000000,17408,486640,3,0,0,6,1,0,0,100000000,1,52356,T,CORE-R4,5,3,4,1,,,,,
1762550220,100,0,0,451837,16917,2,0,0,6,1,0,0,10000000,152,189,2,0,0,6,1,0,0,10000000,16403,452480,3,0,0,6,1,0,0,100000000,1,52412,T,CORE-R4,5,3,4,1,,,,,
1762550280,100,0,0,418115,15923,2,0,0,6,1,0,0,10000000,144,195,2,0,0,6,1,0,0,10000000,15397,418320,3,0,0,6,1,0,0,100000000,1,52468,T,CORE-R4,5,3,4,1,,,,,
1762550340,100,0,0,384392,14928,2,0,0,6,1,0,0,10000000,136,200,2,0,0,6,1,0,0,10000000,14392,384160,3,0,0,6,1,0,0,100000000,1,52532,H,CORE-R4,5,3,4,1,,,,,
1762550400,100,0,0,408400,15856,2,0,0,6,1,0,0,10000000,136,192,2,0,0,6,1,0,0,10000000,15389,408131,3,0,0,6,1,0,0,100000000,1,52587,T,CORE-R4,5,3,4,1,,,,,
1762550460,100,0,0,432408,16784,2,0,0,6,1,0,0,10000000,136,184,2,0,0,6,1,0,0,10000000,16387,432101,3,0,0,6,1,0,0,100000000,1,52647,T,CORE-R4,5,3,4,1,,,,,
1762550520,100,0,0,456416,17712,2,0,0,6,1,0,0,10000000,136,176,2,0,0,6,1,0,0,10000000,17384,456072,3,0,0,6,1,0,0,100000000,1,52710,H,CORE-R4,5,3,4,1,,,,,
1762550580,100,0,0,468659,17896,2,0,0,6,1,0,0,10000000,131,173,2,0,0,6,1,0,0,10000000,17493,470493,3,0,0,6,1,0,0,100000000,1,52768,H,CORE-R4,5,3,4,1,,,,,
1762550640,100,0,0,480901,18080,2,0,0,6,1,0,0,10000000,125,171,2,0,0,6,1,0,0,10000000,17603,484915,3,0,0,6,1,0,0,100000000,1,52827,H,CORE-R4,5,3,4,1,,,,,
1762550700,100,0,0,493144,18264,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,17712,499336,3,0,0,6,1,0,0,100000000,1,52894,H,CORE-R4,5,3,4,1,,,,,
1762550760,100,0,0,486472,17885,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,17328,486723,3,0,0,6,1,0,0,100000000,1,52948,H,CORE-R4,5,3,4,1,,,,,
1762550820,100,0,0,479800,17507,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16944,474109,3,0,0,6,1,0,0,100000000,1,53008,T,CORE-R4,5,3,4,1,,,,,
1762550880,100,0,0,473128,17128,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16560,461496,3,0,0,6,1,0,0,100000000,1,53073,T,CORE-R4,5,3,4,1,,,,,
1762550940,100,0,0,447595,16355,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15864,441059,3,0,0,6,1,0,0,100000000,1,53128,H,CORE-R4,5,3,4,1,,,,,
1762551000,100,0,0,422061,15581,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15168,420621,3,0,0,6,1,0,0,100000000,1,53188,H,CORE-R4,5,3,4,1,,,,,
1762551060,100,0,0,396528,14808,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14472,400184,3,0,0,6,1,0,0,100000000,1,53257,H,CORE-R4,5,3,4,1,,,,,
1762551120,100,0,0,403976,15264,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14723,406240,3,0,0,6,1,0,0,100000000,1,53307,T,CORE-R4,5,3,4,1,,,,,
1762551180,100,0,0,411424,15720,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14973,412296,3,0,0,6,1,0,0,100000000,1,53368,T,CORE-R4,5,3,4,1,,,,,
1762551240,0,1,0.490833333,418872,16176,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15224,418352,3,0,0,6,1,0,0,100000000,1,53427,H,CORE-R4,5,3,4,1,,,,,
1762551300,100,0,0,280077,11083,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,10275,279619,3,0,0,6,1,0,0,100000000,1,53486,T,CORE-R4,5,3,4,1,,,,,
1762551360,100,0,0,141283,5989,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,5325,140885,3,0,0,6,1,0,0,100000000,1,53548,T,CORE-R4,5,3,4,1,,,,,
1762551420,0,1,0.057033333,2488,896,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,376,2152,3,0,0,6,1,0,0,100000000,1,53607,H,CORE-R4,5,3,4,1,,,,,
1762584480,100,0,0,319148,31075,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,30831,320134,3,0,0,6,1,0,0,100000000,1,53607,T,CORE-R4,5,3,4,1,,,,,
1762584540,100,0,0,319722,31130,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,30886,320711,3,0,0,6,1,0,0,100000000,0,53607,T,CORE-R4,5,3,4,1,,,,,
1762584600,0,1,0.058033333,320297,31185,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,30941,321288,3,0,0,6,1,0,0,100000000,1,186,H,CORE-R4,5,3,4,1,,,,,
1762584660,0,1,0.127333333,320872,31239,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,30996,321865,3,0,0,6,1,0,0,100000000,1,216,H,CORE-R4,5,3,4,1,,,,,
1762584720,100,0,0,321446,31294,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,31052,322442,3,0,0,6,1,0,0,100000000,1,297,T,CORE-R4,5,3,4,1,,,,,
1762584780,100,0,0,322021,31349,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,31107,323020,3,0,0,6,1,0,0,100000000,1,337,T,CORE-R4,5,3,4,1,,,,,
1762584840,100,0,0,322596,31404,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,31162,323597,3,0,0,6,1,0,0,100000000,1,337,T,CORE-R4,5,3,4,1,,,,,
1762584900,100,0,0,323171,31458,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,31217,324174,3,0,0,6,1,0,0,100000000,1,337,T,CORE-R4,5,3,4,1,,,,,
1762584960,100,0,0,323745,31513,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,31273,324751,3,0,0,6,1,0,0,100000000,1,337,T,CORE-R4,5,3,4,1,,,,,
1762585020,100,0,0,324320,31568,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,31328,325328,3,0,0,6,1,0,0,100000000,1,621,T,CORE-R4,5,3,4,1,,,,,
1762585080,100,0,0,341704,19064,2,0,0,6,1,0,0,10000000,144,192,2,0,0,6,1,0,0,10000000,18208,259332,3,0,0,6,1,0,0,100000000,1,652,T,CORE-R4,5,3,4,1,,,,,
1762585140,100,0,0,289048,16693,2,0,0,6,1,0,0,10000000,136,184,2,0,0,6,1,0,0,10000000,16045,193336,3,0,0,6,1,0,0,100000000,1,697,T,CORE-R4,5,3,4,1,,,,,
1762585200,100,0,0,236392,14323,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,13883,204424,3,0,0,6,1,0,0,100000000,1,757,T,CORE-R4,5,3,4,1,,,,,
1762585260,100,0,0,183736,11952,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,11720,215512,3,0,0,6,1,0,0,100000000,1,836,T,CORE-R4,5,3,4,1,,,,,
1762585320,100,0,0,215573,11949,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,11576,238523,3,0,0,6,1,0,0,100000000,1,878,T,CORE-R4,5,3,4,1,,,,,
1762585380,100,0,0,247411,11947,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,11432,261533,3,0,0,6,1,0,0,100000000,1,937,T,CORE-R4,5,3,4,1,,,,,
1762585440,100,0,0,279248,11944,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,11288,284544,3,0,0,6,1,0,0,100000000,1,1016,T,CORE-R4,5,3,4,1,,,,,
1762585500,100,0,0,325829,15880,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15304,329443,3,0,0,6,1,0,0,100000000,1,1057,T,CORE-R4,5,3,4,1,,,,,
1762585560,100,0,0,372411,19816,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,19320,374341,3,0,0,6,1,0,0,100000000,1,1118,T,CORE-R4,5,3,4,1,,,,,
1762585620,100,0,0,418992,23752,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,23336,419240,3,0,0,6,1,0,0,100000000,1,1194,T,CORE-R4,5,3,4,1,,,,,
1762585680,100,0,0,395875,21323,2,0,0,6,1,0,0,10000000,115,167,2,0,0,6,1,0,0,10000000,20413,398877,3,0,0,6,1,0,0,100000000,1,1241,T,CORE-R4,5,3,4,1,,,,,
1762585740,100,0,0,372757,18893,2,0,0,6,1,0,0,10000000,109,165,2,0,0,6,1,0,0,10000000,17491,378515,3,0,0,6,1,0,0,100000000,1,1297,T,CORE-R4,5,3,4,1,,,,,
1762585800,100,0,0,349640,16464,2,0,0,6,1,0,0,10000000,104,164,2,0,0,6,1,0,0,10000000,14568,358152,3,0,0,6,1,0,0,100000000,1,1366,T,CORE-R4,5,3,4,1,,,,,
1762585860,100,0,0,351741,17261,2,0,0,6,1,0,0,10000000,109,163,2,0,0,6,1,0,0,10000000,16725,351752,3,0,0,6,1,0,0,100000000,1,1417,T,CORE-R4,5,3,4,1,,,,,
1762585920,100,0,0,353843,18059,2,0,0,6,1,0,0,10000000,115,161,2,0,0,6,1,0,0,10000000,18883,345352,3,0,0,6,1,0,0,100000000,1,1477,T,CORE-R4,5,3,4,1,,,,,
1762585980,100,0,0,355944,18856,2,0,0,6,1,0,0,10000000,120,160,2,0,0,6,1,0,0,10000000,21040,338952,3,0,0,6,1,0,0,100000000,1,1541,T,CORE-R4,5,3,4,1,,,,,
1762586040,100,0,0,324675,18283,2,0,0,6,1,0,0,10000000,123,165,2,0,0,6,1,0,0,10000000,19717,316784,3,0,0,6,1,0,0,100000000,1,1597,T,CORE-R4,5,3,4,1,,,,,
1762586100,100,0,0,293405,17709,2,0,0,6,1,0,0,10000000,125,171,2,0,0,6,1,0,0,10000000,18395,294616,3,0,0,6,1,0,0,100000000,1,1657,T,CORE-R4,5,3,4,1,,,,,
1762586160,100,0,0,262136,17136,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,17072,272448,3,0,0,6,1,0,0,100000000,1,1728,T,CORE-R4,5,3,4,1,,,,,
1762586220,100,0,0,309139,16536,2,0,0,6,1,0,0,10000000,125,173,2,0,0,6,1,0,0,10000000,16243,313616,3,0,0,6,1,0,0,100000000,1,1777,T,CORE-R4,5,3,4,1,,,,,
1762586280,100,0,0,356141,15936,2,0,0,6,1,0,0,10000000,123,171,2,0,0,6,1,0,0,10000000,15413,354784,3,0,0,6,1,0,0,100000000,1,1836,T,CORE-R4,5,3,4,1,,,,,
1762586340,100,0,0,403144,15336,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14584,395952,3,0,0,6,1,0,0,100000000,1,1910,T,CORE-R4,5,3,4,1,,,,,
1762586400,100,0,0,402853,15213,2,0,0,6,1,0,0,10000000,133,181,2,0,0,6,1,0,0,10000000,14568,397979,3,0,0,6,1,0,0,100000000,1,1957,T,CORE-R4,5,3,4,1,,,,,
1762586460,100,0,0,402563,15091,2,0,0,6,1,0,0,10000000,147,195,2,0,0,6,1,0,0,10000000,14552,400005,3,0,0,6,1,0,0,100000000,1,2016,T,CORE-R4,5,3,4,1,,,,,
1762586520,100,0,0,402272,14968,2,0,0,6,1,0,0,10000000,160,208,2,0,0,6,1,0,0,10000000,14536,402032,3,0,0,6,1,0,0,100000000,1,2081,T,CORE-R4,5,3,4,1,,,,,
1762586580,100,0,0,393045,14717,2,0,0,6,1,0,0,10000000,155,200,2,0,0,6,1,0,0,10000000,14275,392923,3,0,0,6,1,0,0,100000000,1,2136,T,CORE-R4,5,3,4,1,,,,,
1762586640,100,0,0,383819,14467,2,0,0,6,1,0,0,10000000,149,192,2,0,0,6,1,0,0,10000000,14013,383813,3,0,0,6,1,0,0,100000000,1,2200,T,CORE-R4,5,3,4,1,,,,,
1762586700,100,0,0,374592,14216,2,0,0,6,1,0,0,10000000,144,184,2,0,0,6,1,0,0,10000000,13752,374704,3,0,0,6,1,0,0,100000000,1,2263,T,CORE-R4,5,3,4,1,,,,,
1762586760,100,0,0,425181,15960,2,0,0,6,1,0,0,10000000,136,179,2,0,0,6,1,0,0,10000000,15512,425168,3,0,0,6,1,0,0,100000000,1,2317,T,CORE-R4,5,3,4,1,,,,,
1762586820,100,0,0,475771,17704,2,0,0,6,1,0,0,10000000,128,173,2,0,0,6,1,0,0,10000000,17272,475632,3,0,0,6,1,0,0,100000000,1,2377,T,CORE-R4,5,3,4,1,,,,,
1762586880,100,0,0,526360,19448,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,19032,526096,3,0,0,6,1,0,0,100000000,1,2443,T,CORE-R4,5,3,4,1,,,,,
1762586940,100,0,0,547384,20288,2,0,0,6,1,0,0,10000000,123,165,2,0,0,6,1,0,0,10000000,19888,547101,3,0,0,6,1,0,0,100000000,1,2496,T,CORE-R4,5,3,4,1,,,,,
1762587000,100,0,0,568408,21128,2,0,0,6,1,0,0,10000000,125,163,2,0,0,6,1,0,0,10000000,20744,568107,3,0,0,6,1,0,0,100000000,1,2556,T,CORE-R4,5,3,4,1,,,,,
1762587060,100,0,0,589432,21968,2,0,0,6,1,0,0,10000000,128,160,2,0,0,6,1,0,0,10000000,21600,589112,3,0,0,6,1,0,0,100000000,1,2654,T,CORE-R4,5,3,4,1,,,,,
1762587120,100,0,0,523200,20421,2,0,0,6,1,0,0,10000000,123,163,2,0,0,6,1,0,0,10000000,19792,519605,3,0,0,6,1,0,0,100000000,1,2684,T,CORE-R4,5,3,4,1,,,,,
1762587180,100,0,0,456968,18875,2,0,0,6,1,0,0,10000000,117,165,2,0,0,6,1,0,0,10000000,17984,450099,3,0,0,6,1,0,0,100000000,1,2736,T,CORE-R4,5,3,4,1,,,,,
1762587240,100,0,0,390736,17328,2,0,0,6,1,0,0,10000000,112,168,2,0,0,6,1,0,0,10000000,16176,380592,3,0,0,6,1,0,0,100000000,1,2804,T,CORE-R4,5,3,4,1,,,,,
1762587300,100,0,0,438267,18107,2,0,0,6,1,0,0,10000000,115,163,2,0,0,6,1,0,0,10000000,17205,431589,3,0,0,6,1,0,0,100000000,1,2857,T,CORE-R4,5,3,4,1,,,,,
1762587360,100,0,0,485797,18885,2,0,0,6,1,0,0,10000000,117,157,2,0,0,6,1,0,0,10000000,18235,482587,3,0,0,6,1,0,0,100000000,1,2917,T,CORE-R4,5,3,4,1,,,,,
1762587420,100,0,0,533328,19664,2,0,0,6,1,0,0,10000000,120,152,2,0,0,6,1,0,0,10000000,19264,533584,3,0,0,6,1,0,0,100000000,1,2982,T,CORE-R4,5,3,4,1,,,,,
1762587480,100,0,0,571885,21147,2,0,0,6,1,0,0,10000000,120,157,2,0,0,6,1,0,0,10000000,20736,574520,3,0,0,6,1,0,0,100000000,1,3036,T,CORE-R4,5,3,4,1,,,,,
1762587540,100,0,0,610443,22629,2,0,0,6,1,0,0,10000000,120,163,2,0,0,6,1,0,0,10000000,22208,615456,3,0,0,6,1,0,0,100000000,1,3096,T,CORE-R4,5,3,4,1,,,,,
1762587600,100,0,0,649000,24112,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,23680,656392,3,0,0,6,1,0,0,100000000,1,3163,T,CORE-R4,5,3,4,1,,,,,
1762587660,100,0,0,612795,22723,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,22269,616984,3,0,0,6,1,0,0,100000000,1,3216,T,CORE-R4,5,3,4,1,,,,,
1762587720,100,0,0,576589,21333,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,20859,577576,3,0,0,6,1,0,0,100000000,1,3278,T,CORE-R4,5,3,4,1,,,,,
1762587780,100,0,0,540384,19944,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,19448,538168,3,0,0,6,1,0,0,100000000,1,3343,T,CORE-R4,5,3,4,1,,,,,
1762587840,100,0,0,547869,20029,2,0,0,6,1,0,0,10000000,120,171,2,0,0,6,1,0,0,10000000,19656,543565,3,0,0,6,1,0,0,100000000,1,3397,T,CORE-R4,5,3,4,1,,,,,
1762587900,100,0,0,555355,20115,2,0,0,6,1,0,0,10000000,120,173,2,0,0,6,1,0,0,10000000,19864,548963,3,0,0,6,1,0,0,100000000,1,3457,T,CORE-R4,5,3,4,1,,,,,
1762587960,100,0,0,562840,20200,2,0,0,6,1,0,0,10000000,120,176,2,0,0,6,1,0,0,10000000,20072,554360,3,0,0,6,1,0,0,100000000,1,3528,T,CORE-R4,5,3,4,1,,,,,
1762588020,100,0,0,557315,20320,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,20013,553544,3,0,0,6,1,0,0,100000000,1,3578,T,CORE-R4,5,3,4,1,,,,,
1762588080,100,0,0,551789,20440,2,0,0,6,1,0,0,10000000,120,160,2,0,0,6,1,0,0,10000000,19955,552728,3,0,0,6,1,0,0,100000000,1,3638,T,CORE-R4,5,3,4,1,,,,,
1762588140,100,0,0,546264,20560,2,0,0,6,1,0,0,10000000,120,152,2,0,0,6,1,0,0,10000000,19896,551912,3,0,0,6,1,0,0,100000000,1,3702,T,CORE-R4,5,3,4,1,,,,,
1762588200,100,0,0,558531,21064,2,0,0,6,1,0,0,10000000,120,163,2,0,0,6,1,0,0,10000000,20504,561211,3,0,0,6,1,0,0,100000000,1,3757,T,CORE-R4,5,3,4,1,,,,,
1762588260,100,0,0,570797,21568,2,0,0,6,1,0,0,10000000,120,173,2,0,0,6,1,0,0,10000000,21112,570509,3,0,0,6,1,0,0,100000000,1,3818,T,CORE-R4,5,3,4,1,,,,,
1762588320,100,0,0,583064,22072,2,0,0,6,1,0,0,10000000,120,184,2,0,0,6,1,0,0,10000000,21720,579808,3,0,0,6,1,0,0,100000000,1,3887,T,CORE-R4,5,3,4,1,,,,,
1762588380,100,0,0,580280,22136,2,0,0,6,1,0,0,10000000,123,176,2,0,0,6,1,0,0,10000000,21701,578093,3,0,0,6,1,0,0,100000000,1,3937,T,CORE-R4,5,3,4,1,,,,,
1762588440,100,0,0,577496,22200,2,0,0,6,1,0,0,10000000,125,168,2,0,0,6,1,0,0,10000000,21683,576379,3,0,0,6,1,0,0,100000000,1,3997,T,CORE-R4,5,3,4,1,,,,,
1762588500,100,0,0,574712,22264,2,0,0,6,1,0,0,10000000,128,160,2,0,0,6,1,0,0,10000000,21664,574664,3,0,0,6,1,0,0,100000000,1,4065,T,CORE-R4,5,3,4,1,,,,,
1762588560,100,0,0,557896,21483,2,0,0,6,1,0,0,10000000,147,176,2,0,0,6,1,0,0,10000000,20939,558736,3,0,0,6,1,0,0,100000000,1,4117,T,CORE-R4,5,3,4,1,,,,,
1762588620,100,0,0,541080,20701,2,0,0,6,1,0,0,10000000,165,192,2,0,0,6,1,0,0,10000000,20213,542808,3,0,0,6,1,0,0,100000000,1,4178,T,CORE-R4,5,3,4,1,,,,,
1762588680,100,0,0,524264,19920,2,0,0,6,1,0,0,10000000,184,208,2,0,0,6,1,0,0,10000000,19488,526880,3,0,0,6,1,0,0,100000000,1,4247,T,CORE-R4,5,3,4,1,,,,,
1762588740,100,0,0,531744,19989,2,0,0,6,1,0,0,10000000,168,200,2,0,0,6,1,0,0,10000000,19603,532845,3,0,0,6,1,0,0,100000000,1,4302,T,CORE-R4,5,3,4,1,,,,,
1762588800,100,0,0,539224,20059,2,0,0,6,1,0,0,10000000,152,192,2,0,0,6,1,0,0,10000000,19717,538811,3,0,0,6,1,0,0,100000000,1,4358,T,CORE-R4,5,3,4,1,,,,,
1762588860,100,0,0,546704,20128,2,0,0,6,1,0,0,10000000,136,184,2,0,0,6,1,0,0,10000000,19832,544776,3,0,0,6,1,0,0,100000000,1,4428,T,CORE-R4,5,3,4,1,,,,,
1762588920,100,0,0,547309,20120,2,0,0,6,1,0,0,10000000,125,173,2,0,0,6,1,0,0,10000000,19763,545792,3,0,0,6,1,0,0,100000000,1,4478,T,CORE-R4,5,3,4,1,,,,,
1762588980,100,0,0,547915,20112,2,0,0,6,1,0,0,10000000,115,163,2,0,0,6,1,0,0,10000000,19693,546808,3,0,0,6,1,0,0,100000000,1,4537,T,CORE-R4,5,3,4,1,,,,,
1762589040,100,0,0,548520,20104,2,0,0,6,1,0,0,10000000,104,152,2,0,0,6,1,0,0,10000000,19624,547824,3,0,0,6,1,0,0,100000000,1,4601,T,CORE-R4,5,3,4,1,,,,,
1762589100,100,0,0,559763,20189,2,0,0,6,1,0,0,10000000,109,157,2,0,0,6,1,0,0,10000000,19779,529232,3,0,0,6,1,0,0,100000000,1,4658,T,CORE-R4,5,3,4,1,,,,,
