timestamp,ICMP loss,ICMP ping,ICMP response time,B12_ Bits_ received,B12_ Bits_ sent,B12_Duplex_ status,B12_ Inbound_ packets_ discarded,B12_ Inbound_ packets_ with_ errors,B12_Interface_ type,B12_ Operational_ status,B12_Outbound_ packets_ discarded,B12_Outbound_ packets_ with_ errors,B12_ Speed,B13_ Bits_ received,B13_ Bits_ sent,B13_ Duplex_ status,B13_ Inbound_ packets_ discarded,B13_ Inbound_ packets_ with_ errors,B13_ Interface type,B13_ Operational_ status,B13_ Outbound_ packets_ discarded,B13_Outbound_ packets_ with_ errors,B13_Speed,C3_ Bits_ received,C3_ Bits_ sent,C3_ Duplex_ status,C3_ Inbound_ packets_ discarded,C3_ Inbound_ packets_ with_ errors,C3_ Interface_ type,C3_Operational_ status,C3_ Outbound_ packets_ discarded,C3_ Outbound_ packets_ with_ errors,C3_ Speed,B14_Bits_ received,B14_ Bits_ sent,B14_Inbound_ packets_ discarded,B14_Inbound_ packets_ with_ errors,B14_Interface_ type,B14_ Operational_ status,B14_ Outbound_ packets_ discarded,B14_ Outbound_ packets_ with_ errors,B14_ Speed,SNMP agent availability,Uptime (network),class,router_name,hop_to_server,hop_to_core,downstream_dependents,path_up
1761830040,100,0,0,125,192,2,0,0,6,1,0,0,10000000,136,181,2,0,0,6,1,0,0,10000000,33421,934653,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,24207,T,CORE-R6,5,3,1,1
1761830100,100,0,0,139,208,2,0,0,6,1,0,0,10000000,160,195,2,0,0,6,1,0,0,10000000,29091,806995,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,24265,T,CORE-R6,5,3,1,1
1761830160,100,0,0,152,224,2,0,0,6,1,0,0,10000000,184,208,2,0,0,6,1,0,0,10000000,24760,679336,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,24335,T,CORE-R6,5,3,1,1
1761830220,100,0,0,141,208,2,0,0,6,1,0,0,10000000,163,192,2,0,0,6,1,0,0,10000000,28925,795987,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,24388,T,CORE-R6,5,3,1,1
1761830280,100,0,0,131,192,2,0,0,6,1,0,0,10000000,141,176,2,0,0,6,1,0,0,10000000,33091,912637,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,24447,T,CORE-R6,5,3,1,1
1761830340,100,0,0,120,176,2,0,0,6,1,0,0,10000000,120,160,2,0,0,6,1,0,0,10000000,37256,1029288,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,24511,T,CORE-R6,5,3,1,1
1761830400,100,0,0,123,171,2,0,0,6,1,0,0,10000000,123,165,2,0,0,6,1,0,0,10000000,37088,1030864,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,24567,T,CORE-R6,5,3,1,1
1761830460,100,0,0,125,165,2,0,0,6,1,0,0,10000000,125,171,2,0,0,6,1,0,0,10000000,36920,1032440,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,24627,H,CORE-R6,5,3,1,1
1761830520,100,0,0,128,160,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,36752,1034016,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,24697,T,CORE-R6,5,3,1,1
1761830580,100,0,0,123,163,2,0,0,6,1,0,0,10000000,123,168,2,0,0,6,1,0,0,10000000,37243,1041875,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,24739,T,CORE-R6,5,3,1,1
1761830640,100,0,0,117,165,2,0,0,6,1,0,0,10000000,117,160,2,0,0,6,1,0,0,10000000,37733,1049733,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,24807,T,CORE-R6,5,3,1,1
1761830700,100,0,0,112,168,2,0,0,6,1,0,0,10000000,112,152,2,0,0,6,1,0,0,10000000,38224,1057592,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,24871,T,CORE-R6,5,3,1,1
1761830760,100,0,0,115,168,2,0,0,6,1,0,0,10000000,120,157,2,0,0,6,1,0,0,10000000,37992,1051704,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,24927,T,CORE-R6,5,3,1,1
1761830820,100,0,0,117,168,2,0,0,6,1,0,0,10000000,128,163,2,0,0,6,1,0,0,10000000,37760,1045816,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,24989,T,CORE-R6,5,3,1,1
1761830880,100,0,0,120,168,2,0,0,6,1,0,0,10000000,136,168,2,0,0,6,1,0,0,10000000,37528,1039928,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25052,T,CORE-R6,5,3,1,1
1761830940,100,0,0,120,170,2,0,0,6,1,0,0,10000000,130,170,2,0,0,6,1,0,0,10000000,37474,1040990,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25106,T,CORE-R6,5,3,1,1
1761831000,100,0,0,120,172,2,0,0,6,1,0,0,10000000,124,172,2,0,0,6,1,0,0,10000000,37420,1042052,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25198,T,CORE-R6,5,3,1,1
1761831060,100,0,0,120,174,2,0,0,6,1,0,0,10000000,118,174,2,0,0,6,1,0,0,10000000,37366,1043114,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25198,T,CORE-R6,5,3,1,1
1761831120,100,0,0,120,176,2,0,0,6,1,0,0,10000000,112,176,2,0,0,6,1,0,0,10000000,37312,1044176,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25308,T,CORE-R6,5,3,1,1
1761831180,100,0,0,120,172,2,0,0,6,1,0,0,10000000,116,168,2,0,0,6,1,0,0,10000000,38864,1090308,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25376,T,CORE-R6,5,3,1,1
1761831240,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,160,2,0,0,6,1,0,0,10000000,40416,1136440,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25422,T,CORE-R6,5,3,1,1
1761831300,100,0,0,120,163,2,0,0,6,1,0,0,10000000,115,160,2,0,0,6,1,0,0,10000000,39608,1112517,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25467,T,CORE-R6,5,3,1,1
1761831360,100,0,0,120,157,2,0,0,6,1,0,0,10000000,109,160,2,0,0,6,1,0,0,10000000,38800,1088595,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25528,T,CORE-R6,5,3,1,1
1761831420,100,0,0,120,152,2,0,0,6,1,0,0,10000000,104,160,2,0,0,6,1,0,0,10000000,37992,1064672,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25593,T,CORE-R6,5,3,1,1
1761831480,100,0,0,120,160,2,0,0,6,1,0,0,10000000,109,165,2,0,0,6,1,0,0,10000000,37307,1042541,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25647,T,CORE-R6,5,3,1,1
1761831540,100,0,0,120,168,2,0,0,6,1,0,0,10000000,115,171,2,0,0,6,1,0,0,10000000,36621,1020411,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25708,T,CORE-R6,5,3,1,1
1761831600,100,0,0,120,176,2,0,0,6,1,0,0,10000000,120,176,2,0,0,6,1,0,0,10000000,35936,998280,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25771,T,CORE-R6,5,3,1,1
1761831660,100,0,0,123,173,2,0,0,6,1,0,0,10000000,128,181,2,0,0,6,1,0,0,10000000,36520,1017344,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25827,T,CORE-R6,5,3,1,1
1761831720,100,0,0,125,171,2,0,0,6,1,0,0,10000000,136,187,2,0,0,6,1,0,0,10000000,37104,1036408,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25889,T,CORE-R6,5,3,1,1
1761831780,100,0,0,128,168,2,0,0,6,1,0,0,10000000,144,192,2,0,0,6,1,0,0,10000000,37688,1055472,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,25955,T,CORE-R6,5,3,1,1
1761831840,100,0,0,131,168,2,0,0,6,1,0,0,10000000,136,184,2,0,0,6,1,0,0,10000000,36701,1035987,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26007,T,CORE-R6,5,3,1,1
1761831900,100,0,0,133,168,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,35715,1016501,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26068,T,CORE-R6,5,3,1,1
1761831960,100,0,0,136,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,34728,997016,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26139,T,CORE-R6,5,3,1,1
1761832020,100,0,0,139,189,2,0,0,6,1,0,0,10000000,133,176,2,0,0,6,1,0,0,10000000,35619,999160,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26187,T,CORE-R6,5,3,1,1
1761832080,100,0,0,141,211,2,0,0,6,1,0,0,10000000,147,184,2,0,0,6,1,0,0,10000000,36509,1001304,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26247,H,CORE-R6,5,3,1,1
1761832140,100,0,0,144,232,2,0,0,6,1,0,0,10000000,160,192,2,0,0,6,1,0,0,10000000,37400,1003448,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26311,H,CORE-R6,5,3,1,1
1761832200,100,0,0,141,213,2,0,0,6,1,0,0,10000000,155,187,2,0,0,6,1,0,0,10000000,37427,1021920,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26366,H,CORE-R6,5,3,1,1
1761832260,100,0,0,139,195,2,0,0,6,1,0,0,10000000,149,181,2,0,0,6,1,0,0,10000000,37453,1040392,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26428,H,CORE-R6,5,3,1,1
1761832320,100,0,0,136,176,2,0,0,6,1,0,0,10000000,144,176,2,0,0,6,1,0,0,10000000,37480,1058864,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26492,H,CORE-R6,5,3,1,1
1761832380,100,0,0,131,173,2,0,0,6,1,0,0,10000000,131,173,2,0,0,6,1,0,0,10000000,37821,1063405,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26555,T,CORE-R6,5,3,1,1
1761832440,100,0,0,125,171,2,0,0,6,1,0,0,10000000,117,171,2,0,0,6,1,0,0,10000000,38163,1067947,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26611,H,CORE-R6,5,3,1,1
1761832500,100,0,0,120,168,2,0,0,6,1,0,0,10000000,104,168,2,0,0,6,1,0,0,10000000,38504,1072488,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26677,H,CORE-R6,5,3,1,1
1761832560,100,0,0,120,168,2,0,0,6,1,0,0,10000000,109,168,2,0,0,6,1,0,0,10000000,38035,1057771,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26728,H,CORE-R6,5,3,1,1
1761832620,100,0,0,120,168,2,0,0,6,1,0,0,10000000,115,168,2,0,0,6,1,0,0,10000000,37565,1043053,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26790,H,CORE-R6,5,3,1,1
1761832680,100,0,0,120,168,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,37096,1028336,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26852,H,CORE-R6,5,3,1,1
1761832740,100,0,0,123,173,2,0,0,6,1,0,0,10000000,123,173,2,0,0,6,1,0,0,10000000,36925,1030064,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26907,H,CORE-R6,5,3,1,1
1761832800,100,0,0,125,179,2,0,0,6,1,0,0,10000000,125,179,2,0,0,6,1,0,0,10000000,36755,1031792,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,26967,H,CORE-R6,5,3,1,1
1761832860,100,0,0,128,184,2,0,0,6,1,0,0,10000000,128,184,2,0,0,6,1,0,0,10000000,36584,1033520,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,27041,H,CORE-R6,5,3,1,1
1761832920,100,0,0,120,173,2,0,0,6,1,0,0,10000000,125,173,2,0,0,6,1,0,0,10000000,36629,1029493,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,27119,H,CORE-R6,5,3,1,1
1761832980,100,0,0,112,163,2,0,0,6,1,0,0,10000000,123,163,2,0,0,6,1,0,0,10000000,36675,1025467,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,27148,H,CORE-R6,5,3,1,1
1761833040,100,0,0,104,152,2,0,0,6,1,0,0,10000000,120,152,2,0,0,6,1,0,0,10000000,36720,1021440,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,27216,H,CORE-R6,5,3,1,1
1761833100,100,0,0,115,160,2,0,0,6,1,0,0,10000000,120,163,2,0,0,6,1,0,0,10000000,37432,1043488,3,0,0,6,1,0,0,100000000,0,0,0,0,6,1,0,0,100000000,1,27267,H,CORE-R6,5,3,1,1
