timestamp,ICMP loss,ICMP ping,ICMP response time,B10_ Bits_ received,B10_ Bits_ sent,B10_ Duplex_ status,B10_Inbound_ packets_ discarded,B10_Inbound_ packets_ with_ errors,B10_ Interface_ type,B10_ Operational_ status,B10_ Outbound_ packets_ discarded,B10_ Outbound_ packets_ with_ errors,B10_Speed,B11_ Bits_ received,B11_ Bits_ sent,B11_ Duplex_ status,B11_ Inbound_ packets_ discarded,B11_Inbound_ packets_ with_ errors,B11_Interface_ type,B11_ Operational_ status,B11_ Outbound_ packets_ discarded,B11_Outbound_ packets_ with_ errors,B11_ Speed,C2_ Bits_ received,C2_ Bits_ sent,C2_ Duplex_ status,C2_ Inbound_ packets_ discarded,C2_Inbound_ packets_ with_ errors,C2_Interface_ type,C2_ Operational_ status,C2_ Outbound_ packets_ discarded,C2_ Outbound_ packets_ with_ errors,C2_Speed,SNMP agent availability,Uptime (network),class,router_name,hop_to_server,hop_to_core,downstream_dependents,path_up
1761843540,100,0,0,360680,14672,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14347,359928,3,0,0,6,1,0,0,100000000,1,37707,T,CORE-R5,5,3,4,1
1761843600,100,0,0,358448,14016,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,13701,358000,3,0,0,6,1,0,0,100000000,1,37767,T,CORE-R5,5,3,4,1
1761843660,100,0,0,356216,13360,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,13056,356072,3,0,0,6,1,0,0,100000000,1,37835,T,CORE-R5,5,3,4,1
1761843720,100,0,0,375829,14472,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14128,374309,3,0,0,6,1,0,0,100000000,1,37887,T,CORE-R5,5,3,4,1
1761843780,100,0,0,395443,15584,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15200,392547,3,0,0,6,1,0,0,100000000,1,37947,T,CORE-R5,5,3,4,1
1761843840,100,0,0,415056,16696,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16272,410784,3,0,0,6,1,0,0,100000000,1,38007,T,CORE-R5,5,3,4,1
1761843900,100,0,0,417728,16565,2,0,0,6,1,0,0,10000000,123,171,2,0,0,6,1,0,0,10000000,16128,416032,3,0,0,6,1,0,0,100000000,1,38071,T,CORE-R5,5,3,4,1
1761843960,100,0,0,420400,16435,2,0,0,6,1,0,0,10000000,125,173,2,0,0,6,1,0,0,10000000,15984,421280,3,0,0,6,1,0,0,100000000,1,38127,T,CORE-R5,5,3,4,1
1761844020,100,0,0,423072,16304,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,15840,426528,3,0,0,6,1,0,0,100000000,1,38187,T,CORE-R5,5,3,4,1
1761844080,100,0,0,440325,16797,2,0,0,6,1,0,0,10000000,139,192,2,0,0,6,1,0,0,10000000,16352,442517,3,0,0,6,1,0,0,100000000,1,38246,T,CORE-R5,5,3,4,1
1761844140,100,0,0,457579,17291,2,0,0,6,1,0,0,10000000,149,208,2,0,0,6,1,0,0,10000000,16864,458507,3,0,0,6,1,0,0,100000000,1,38307,T,CORE-R5,5,3,4,1
1761844200,100,0,0,474832,17784,2,0,0,6,1,0,0,10000000,160,224,2,0,0,6,1,0,0,10000000,17376,474496,3,0,0,6,1,0,0,100000000,1,38367,T,CORE-R5,5,3,4,1
1761844260,100,0,0,454000,17685,2,0,0,6,1,0,0,10000000,149,211,2,0,0,6,1,0,0,10000000,17256,453107,3,0,0,6,1,0,0,100000000,1,38427,T,CORE-R5,5,3,4,1
1761844320,100,0,0,433168,17587,2,0,0,6,1,0,0,10000000,139,197,2,0,0,6,1,0,0,10000000,17136,431717,3,0,0,6,1,0,0,100000000,1,38487,T,CORE-R5,5,3,4,1
1761844380,100,0,0,412336,17488,2,0,0,6,1,0,0,10000000,128,184,2,0,0,6,1,0,0,10000000,17016,410328,3,0,0,6,1,0,0,100000000,1,38547,T,CORE-R5,5,3,4,1
1761844440,100,0,0,400397,16427,2,0,0,6,1,0,0,10000000,125,179,2,0,0,6,1,0,0,10000000,16043,399645,3,0,0,6,1,0,0,100000000,1,38607,T,CORE-R5,5,3,4,1
1761844500,100,0,0,388459,15365,2,0,0,6,1,0,0,10000000,123,173,2,0,0,6,1,0,0,10000000,15069,388963,3,0,0,6,1,0,0,100000000,1,38667,T,CORE-R5,5,3,4,1
1761844560,100,0,0,376520,14304,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14096,378280,3,0,0,6,1,0,0,100000000,1,38729,T,CORE-R5,5,3,4,1
1761844620,100,0,0,403051,15659,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15371,406517,3,0,0,6,1,0,0,100000000,1,38786,T,CORE-R5,5,3,4,1
1761844680,100,0,0,429581,17013,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16645,434755,3,0,0,6,1,0,0,100000000,1,38846,T,CORE-R5,5,3,4,1
1761844740,100,0,0,456112,18368,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,17920,462992,3,0,0,6,1,0,0,100000000,1,38911,T,CORE-R5,5,3,4,1
1761844800,100,0,0,450725,17517,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,17035,452336,3,0,0,6,1,0,0,100000000,1,38966,T,CORE-R5,5,3,4,1
1761844860,100,0,0,445339,16667,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16149,441680,3,0,0,6,1,0,0,100000000,1,39026,T,CORE-R5,5,3,4,1
1761844920,100,0,0,439952,15816,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15264,431024,3,0,0,6,1,0,0,100000000,1,39087,T,CORE-R5,5,3,4,1
1761844980,100,0,0,452411,17296,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16800,446459,3,0,0,6,1,0,0,100000000,1,39153,T,CORE-R5,5,3,4,1
1761845040,100,0,0,464869,18776,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,18336,461893,3,0,0,6,1,0,0,100000000,1,39206,T,CORE-R5,5,3,4,1
1761845100,100,0,0,477328,20256,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,19872,477328,3,0,0,6,1,0,0,100000000,1,39267,T,CORE-R5,5,3,4,1
1761845160,100,0,0,452224,19083,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,18683,452427,3,0,0,6,1,0,0,100000000,1,39330,T,CORE-R5,5,3,4,1
1761845220,100,0,0,427120,17909,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,17493,427525,3,0,0,6,1,0,0,100000000,1,39386,T,CORE-R5,5,3,4,1
1761845280,100,0,0,402016,16736,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16304,402624,3,0,0,6,1,0,0,100000000,1,39447,T,CORE-R5,5,3,4,1
1761845340,100,0,0,420251,16920,2,0,0,6,1,0,0,10000000,123,173,2,0,0,6,1,0,0,10000000,16491,420565,3,0,0,6,1,0,0,100000000,1,39507,T,CORE-R5,5,3,4,1
1761845400,100,0,0,438485,17104,2,0,0,6,1,0,0,10000000,125,179,2,0,0,6,1,0,0,10000000,16677,438507,3,0,0,6,1,0,0,100000000,1,39566,T,CORE-R5,5,3,4,1
1761845460,100,0,0,456720,17288,2,0,0,6,1,0,0,10000000,128,184,2,0,0,6,1,0,0,10000000,16864,456448,3,0,0,6,1,0,0,100000000,1,39641,T,CORE-R5,5,3,4,1
1761845520,100,0,0,448328,17171,2,0,0,6,1,0,0,10000000,120,173,2,0,0,6,1,0,0,10000000,16541,447907,3,0,0,6,1,0,0,100000000,1,39682,T,CORE-R5,5,3,4,1
1761845580,100,0,0,439936,17053,2,0,0,6,1,0,0,10000000,112,163,2,0,0,6,1,0,0,10000000,16219,439365,3,0,0,6,1,0,0,100000000,1,39746,T,CORE-R5,5,3,4,1
1761845640,100,0,0,431544,16936,2,0,0,6,1,0,0,10000000,104,152,2,0,0,6,1,0,0,10000000,15896,430824,3,0,0,6,1,0,0,100000000,1,39807,T,CORE-R5,5,3,4,1
1761845700,100,0,0,410944,15789,2,0,0,6,1,0,0,10000000,109,157,2,0,0,6,1,0,0,10000000,14976,409859,3,0,0,6,1,0,0,100000000,1,39866,T,CORE-R5,5,3,4,1
1761845760,100,0,0,390344,14643,2,0,0,6,1,0,0,10000000,115,163,2,0,0,6,1,0,0,10000000,14056,388893,3,0,0,6,1,0,0,100000000,1,39926,T,CORE-R5,5,3,4,1
1761845820,100,0,0,369744,13496,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,13136,367928,3,0,0,6,1,0,0,100000000,1,39988,T,CORE-R5,5,3,4,1
1761845880,100,0,0,381573,14427,2,0,0,6,1,0,0,10000000,125,176,2,0,0,6,1,0,0,10000000,14059,382077,3,0,0,6,1,0,0,100000000,1,40046,T,CORE-R5,5,3,4,1
1761845940,100,0,0,393403,15357,2,0,0,6,1,0,0,10000000,131,184,2,0,0,6,1,0,0,10000000,14981,396227,3,0,0,6,1,0,0,100000000,1,40106,T,CORE-R5,5,3,4,1
1761846000,100,0,0,405232,16288,2,0,0,6,1,0,0,10000000,136,192,2,0,0,6,1,0,0,10000000,15904,410376,3,0,0,6,1,0,0,100000000,1,40170,T,CORE-R5,5,3,4,1
1761846060,100,0,0,411717,16331,2,0,0,6,1,0,0,10000000,141,197,2,0,0,6,1,0,0,10000000,15933,413885,3,0,0,6,1,0,0,100000000,1,40226,T,CORE-R5,5,3,4,1
1761846120,100,0,0,418203,16373,2,0,0,6,1,0,0,10000000,147,203,2,0,0,6,1,0,0,10000000,15963,417395,3,0,0,6,1,0,0,100000000,1,40290,T,CORE-R5,5,3,4,1
1761846180,100,0,0,424688,16416,2,0,0,6,1,0,0,10000000,152,208,2,0,0,6,1,0,0,10000000,15992,420904,3,0,0,6,1,0,0,100000000,1,40346,T,CORE-R5,5,3,4,1
1761846240,100,0,0,406368,15611,2,0,0,6,1,0,0,10000000,144,197,2,0,0,6,1,0,0,10000000,15189,403768,3,0,0,6,1,0,0,100000000,1,40407,T,CORE-R5,5,3,4,1
1761846300,100,0,0,388048,14805,2,0,0,6,1,0,0,10000000,136,187,2,0,0,6,1,0,0,10000000,14387,386632,3,0,0,6,1,0,0,100000000,1,40466,T,CORE-R5,5,3,4,1
1761846360,100,0,0,369728,14000,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,13584,369496,3,0,0,6,1,0,0,100000000,1,40529,T,CORE-R5,5,3,4,1
1761846420,100,0,0,377021,14917,2,0,0,6,1,0,0,10000000,125,176,2,0,0,6,1,0,0,10000000,14509,376760,3,0,0,6,1,0,0,100000000,1,40587,T,CORE-R5,5,3,4,1
1761846480,100,0,0,384315,15835,2,0,0,6,1,0,0,10000000,123,176,2,0,0,6,1,0,0,10000000,15435,384024,3,0,0,6,1,0,0,100000000,1,40647,T,CORE-R5,5,3,4,1
1761846540,100,0,0,391608,16752,2,0,0,6,1,0,0,10000000,120,176,2,0,0,6,1,0,0,10000000,16360,391288,3,0,0,6,1,0,0,100000000,1,40707,T,CORE-R5,5,3,4,1
1761846600,100,0,0,392968,16301,2,0,0,6,1,0,0,10000000,120,173,2,0,0,6,1,0,0,10000000,15883,392416,3,0,0,6,1,0,0,100000000,1,40766,T,CORE-R5,5,3,4,1
1761846660,100,0,0,394328,15851,2,0,0,6,1,0,0,10000000,120,171,2,0,0,6,1,0,0,10000000,15405,393544,3,0,0,6,1,0,0,100000000,1,40827,T,CORE-R5,5,3,4,1
1761846720,100,0,0,395688,15400,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14928,394672,3,0,0,6,1,0,0,100000000,1,40887,T,CORE-R5,5,3,4,1
1761846780,100,0,0,409536,15987,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15547,409139,3,0,0,6,1,0,0,100000000,1,40946,T,CORE-R5,5,3,4,1
1761846840,100,0,0,423384,16573,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16165,423605,3,0,0,6,1,0,0,100000000,1,41006,T,CORE-R5,5,3,4,1
1761846900,100,0,0,437232,17160,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16784,438072,3,0,0,6,1,0,0,100000000,1,41067,T,CORE-R5,5,3,4,1
1761846960,100,0,0,417944,16445,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16061,418413,3,0,0,6,1,0,0,100000000,1,41126,T,CORE-R5,5,3,4,1
1761847020,100,0,0,398656,15731,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15339,398755,3,0,0,6,1,0,0,100000000,1,41193,T,CORE-R5,5,3,4,1
1761847080,100,0,0,379368,15016,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14616,379096,3,0,0,6,1,0,0,100000000,1,41247,T,CORE-R5,5,3,4,1
1761847140,100,0,0,393213,15509,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15109,393005,3,0,0,6,1,0,0,100000000,1,41306,T,CORE-R5,5,3,4,1
1761847200,100,0,0,407059,16003,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15603,406915,3,0,0,6,1,0,0,100000000,1,41366,T,CORE-R5,5,3,4,1
1761847260,100,0,0,420904,16496,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16096,420824,3,0,0,6,1,0,0,100000000,1,41429,T,CORE-R5,5,3,4,1
1761847320,100,0,0,427659,16653,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16267,427528,3,0,0,6,1,0,0,100000000,1,41486,T,CORE-R5,5,3,4,1
1761847380,100,0,0,434413,16811,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16437,434232,3,0,0,6,1,0,0,100000000,1,41547,T,CORE-R5,5,3,4,1
1761847440,100,0,0,441168,16968,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16608,440936,3,0,0,6,1,0,0,100000000,1,41607,T,CORE-R5,5,3,4,1
1761847500,100,0,0,418232,15867,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15491,418008,3,0,0,6,1,0,0,100000000,1,41667,T,CORE-R5,5,3,4,1
1761847560,100,0,0,395296,14765,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14373,395080,3,0,0,6,1,0,0,100000000,1,41727,T,CORE-R5,5,3,4,1
1761847620,100,0,0,372360,13664,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,13256,372152,3,0,0,6,1,0,0,100000000,1,41787,T,CORE-R5,5,3,4,1
1761847680,100,0,0,395307,15120,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14747,395123,3,0,0,6,1,0,0,100000000,1,41847,T,CORE-R5,5,3,4,1
1761847740,100,0,0,418253,16576,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16237,418093,3,0,0,6,1,0,0,100000000,1,41907,T,CORE-R5,5,3,4,1
1761847800,100,0,0,441200,18032,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,17728,441064,3,0,0,6,1,0,0,100000000,1,41967,T,CORE-R5,5,3,4,1
1761847860,100,0,0,424557,17165,2,0,0,6,1,0,0,10000000,128,173,2,0,0,6,1,0,0,10000000,16811,424373,3,0,0,6,1,0,0,100000000,1,42026,T,CORE-R5,5,3,4,1
1761847920,100,0,0,407915,16299,2,0,0,6,1,0,0,10000000,136,179,2,0,0,6,1,0,0,10000000,15893,407683,3,0,0,6,1,0,0,100000000,1,42087,T,CORE-R5,5,3,4,1
1761847980,100,0,0,391272,15432,2,0,0,6,1,0,0,10000000,144,184,2,0,0,6,1,0,0,10000000,14976,390992,3,0,0,6,1,0,0,100000000,1,42147,T,CORE-R5,5,3,4,1
1761848040,100,0,0,365744,14509,2,0,0,6,1,0,0,10000000,141,184,2,0,0,6,1,0,0,10000000,14053,365485,3,0,0,6,1,0,0,100000000,1,42206,T,CORE-R5,5,3,4,1
1761848100,100,0,0,340216,13587,2,0,0,6,1,0,0,10000000,139,184,2,0,0,6,1,0,0,10000000,13131,339979,3,0,0,6,1,0,0,100000000,1,42266,T,CORE-R5,5,3,4,1
1761848160,100,0,0,314688,12664,2,0,0,6,1,0,0,10000000,136,184,2,0,0,6,1,0,0,10000000,12208,314472,3,0,0,6,1,0,0,100000000,1,42327,T,CORE-R5,5,3,4,1
1761848220,100,0,0,347528,14141,2,0,0,6,1,0,0,10000000,136,187,2,0,0,6,1,0,0,10000000,13720,347320,3,0,0,6,1,0,0,100000000,1,42387,T,CORE-R5,5,3,4,1
1761848280,100,0,0,380368,15619,2,0,0,6,1,0,0,10000000,136,189,2,0,0,6,1,0,0,10000000,15232,380168,3,0,0,6,1,0,0,100000000,1,42447,T,CORE-R5,5,3,4,1
1761848340,100,0,0,413208,17096,2,0,0,6,1,0,0,10000000,136,192,2,0,0,6,1,0,0,10000000,16744,413016,3,0,0,6,1,0,0,100000000,1,42507,T,CORE-R5,5,3,4,1
1761848400,100,0,0,391376,16216,2,0,0,6,1,0,0,10000000,133,189,2,0,0,6,1,0,0,10000000,15832,391165,3,0,0,6,1,0,0,100000000,1,42567,T,CORE-R5,5,3,4,1
1761848460,100,0,0,369544,15336,2,0,0,6,1,0,0,10000000,131,187,2,0,0,6,1,0,0,10000000,14920,369315,3,0,0,6,1,0,0,100000000,1,42630,T,CORE-R5,5,3,4,1
1761848520,100,0,0,347712,14456,2,0,0,6,1,0,0,10000000,128,184,2,0,0,6,1,0,0,10000000,14008,347464,3,0,0,6,1,0,0,100000000,1,42688,T,CORE-R5,5,3,4,1
1761848580,100,0,0,377616,15355,2,0,0,6,1,0,0,10000000,125,179,2,0,0,6,1,0,0,10000000,14928,376741,3,0,0,6,1,0,0,100000000,1,42752,T,CORE-R5,5,3,4,1
1761848640,100,0,0,407520,16253,2,0,0,6,1,0,0,10000000,123,173,2,0,0,6,1,0,0,10000000,15848,406019,3,0,0,6,1,0,0,100000000,1,42806,T,CORE-R5,5,3,4,1
1761848700,100,0,0,437424,17152,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16768,435296,3,0,0,6,1,0,0,100000000,1,42870,T,CORE-R5,5,3,4,1
1761848760,100,0,0,428250,16850,2,0,0,6,1,0,0,10000000,117,168,2,0,0,6,1,0,0,10000000,16424,424971,3,0,0,6,1,0,0,100000000,1,42926,T,CORE-R5,5,3,4,1
1761848820,100,0,0,419076,16548,2,0,0,6,1,0,0,10000000,115,168,2,0,0,6,1,0,0,10000000,16080,414645,3,0,0,6,1,0,0,100000000,1,42987,T,CORE-R5,5,3,4,1
1761848880,100,0,0,409902,16246,2,0,0,6,1,0,0,10000000,112,168,2,0,0,6,1,0,0,10000000,15736,404320,3,0,0,6,1,0,0,100000000,1,42987,T,CORE-R5,5,3,4,1
1761848940,100,0,0,400728,15944,2,0,0,6,1,0,0,10000000,115,171,2,0,0,6,1,0,0,10000000,15643,407792,3,0,0,6,1,0,0,100000000,1,43052,T,CORE-R5,5,3,4,1
1761849000,100,0,0,411252,15980,2,0,0,6,1,0,0,10000000,117,173,2,0,0,6,1,0,0,10000000,15549,411264,3,0,0,6,1,0,0,100000000,1,43167,T,CORE-R5,5,3,4,1
1761849060,100,0,0,421776,16016,2,0,0,6,1,0,0,10000000,120,176,2,0,0,6,1,0,0,10000000,15456,414736,3,0,0,6,1,0,0,100000000,1,43237,T,CORE-R5,5,3,4,1
1761849120,100,0,0,411624,17061,2,0,0,6,1,0,0,10000000,123,173,2,0,0,6,1,0,0,10000000,16317,406013,3,0,0,6,1,0,0,100000000,1,43288,T,CORE-R5,5,3,4,1
1761849180,100,0,0,401472,18107,2,0,0,6,1,0,0,10000000,125,171,2,0,0,6,1,0,0,10000000,17179,397291,3,0,0,6,1,0,0,100000000,1,43347,T,CORE-R5,5,3,4,1
1761849240,100,0,0,391320,19152,2,0,0,6,1,0,0,10000000,128,168,2,0,0,6,1,0,0,10000000,18040,388568,3,0,0,6,1,0,0,100000000,1,43409,T,CORE-R5,5,3,4,1
1761849300,100,0,0,402616,18736,2,0,0,6,1,0,0,10000000,125,168,2,0,0,6,1,0,0,10000000,17864,400688,3,0,0,6,1,0,0,100000000,1,43472,T,CORE-R5,5,3,4,1
1761849360,100,0,0,413912,18320,2,0,0,6,1,0,0,10000000,123,168,2,0,0,6,1,0,0,10000000,17688,412808,3,0,0,6,1,0,0,100000000,1,43526,T,CORE-R5,5,3,4,1
1761849420,100,0,0,425208,17904,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,17512,424928,3,0,0,6,1,0,0,100000000,1,43587,T,CORE-R5,5,3,4,1
1761849480,100,0,0,409045,17043,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16645,408840,3,0,0,6,1,0,0,100000000,1,43646,T,CORE-R5,5,3,4,1
1761849540,100,0,0,392883,16181,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15779,392752,3,0,0,6,1,0,0,100000000,1,43707,T,CORE-R5,5,3,4,1
1761849600,100,0,0,376720,15320,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14912,376664,3,0,0,6,1,0,0,100000000,1,43768,T,CORE-R5,5,3,4,1
1761849660,100,0,0,382568,15685,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15320,384749,3,0,0,6,1,0,0,100000000,1,43827,T,CORE-R5,5,3,4,1
1761849720,100,0,0,388416,16051,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15728,392835,3,0,0,6,1,0,0,100000000,1,43887,T,CORE-R5,5,3,4,1
1761849780,100,0,0,394264,16416,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16136,400920,3,0,0,6,1,0,0,100000000,1,43949,T,CORE-R5,5,3,4,1
1761849840,100,0,0,400320,15920,2,0,0,6,1,0,0,10000000,123,171,2,0,0,6,1,0,0,10000000,15611,402261,3,0,0,6,1,0,0,100000000,1,44006,T,CORE-R5,5,3,4,1
1761849900,100,0,0,406376,15424,2,0,0,6,1,0,0,10000000,125,173,2,0,0,6,1,0,0,10000000,15085,403603,3,0,0,6,1,0,0,100000000,1,44066,T,CORE-R5,5,3,4,1
1761849960,100,0,0,412432,14928,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,14560,404944,3,0,0,6,1,0,0,100000000,1,44129,T,CORE-R5,5,3,4,1
1761850020,100,0,0,397715,15053,2,0,0,6,1,0,0,10000000,131,179,2,0,0,6,1,0,0,10000000,14643,392717,3,0,0,6,1,0,0,100000000,1,44187,T,CORE-R5,5,3,4,1
1761850080,100,0,0,382997,15179,2,0,0,6,1,0,0,10000000,133,181,2,0,0,6,1,0,0,10000000,14725,380491,3,0,0,6,1,0,0,100000000,1,44247,T,CORE-R5,5,3,4,1
1761850140,100,0,0,368280,15304,2,0,0,6,1,0,0,10000000,136,184,2,0,0,6,1,0,0,10000000,14808,368264,3,0,0,6,1,0,0,100000000,1,44309,T,CORE-R5,5,3,4,1
1761850200,100,0,0,347019,14603,2,0,0,6,1,0,0,10000000,139,189,2,0,0,6,1,0,0,10000000,14120,345803,3,0,0,6,1,0,0,100000000,1,44367,T,CORE-R5,5,3,4,1
1761850260,100,0,0,325757,13901,2,0,0,6,1,0,0,10000000,141,195,2,0,0,6,1,0,0,10000000,13432,323341,3,0,0,6,1,0,0,100000000,1,44427,T,CORE-R5,5,3,4,1
1761850320,100,0,0,304496,13200,2,0,0,6,1,0,0,10000000,144,200,2,0,0,6,1,0,0,10000000,12744,300880,3,0,0,6,1,0,0,100000000,1,44489,T,CORE-R5,5,3,4,1
1761850380,100,0,0,203960,9589,2,0,0,6,1,0,0,10000000,139,195,2,0,0,6,1,0,0,10000000,9109,201477,3,0,0,6,1,0,0,100000000,1,44546,T,CORE-R5,5,3,4,1
1761850440,100,0,0,103424,5979,2,0,0,6,1,0,0,10000000,133,189,2,0,0,6,1,0,0,10000000,5475,102075,3,0,0,6,1,0,0,100000000,1,44606,T,CORE-R5,5,3,4,1
1761850500,100,0,0,2888,2368,2,0,0,6,1,0,0,10000000,128,184,2,0,0,6,1,0,0,10000000,1840,2672,3,0,0,6,1,0,0,100000000,1,44669,T,CORE-R5,5,3,4,1
1761850560,100,0,0,3357,2269,2,0,0,6,1,0,0,10000000,125,179,2,0,0,6,1,0,0,10000000,1837,3136,3,0,0,6,1,0,0,100000000,1,44726,T,CORE-R5,5,3,4,1
1761850620,100,0,0,3827,2171,2,0,0,6,1,0,0,10000000,123,173,2,0,0,6,1,0,0,10000000,1835,3600,3,0,0,6,1,0,0,100000000,1,44787,T,CORE-R5,5,3,4,1
1761850680,100,0,0,4296,2072,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1832,4064,3,0,0,6,1,0,0,100000000,1,44849,T,CORE-R5,5,3,4,1
1761850740,100,0,0,3123,1637,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1341,2917,3,0,0,6,1,0,0,100000000,1,44907,T,CORE-R5,5,3,4,1
1761850800,100,0,0,1949,1203,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,851,1771,3,0,0,6,1,0,0,100000000,1,44966,T,CORE-R5,5,3,4,1
1761850860,100,0,0,776,768,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,360,624,3,0,0,6,1,0,0,100000000,1,45028,T,CORE-R5,5,3,4,1
1761850920,100,0,0,5635,1787,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1371,5464,3,0,0,6,1,0,0,100000000,1,45086,T,CORE-R5,5,3,4,1
1761850980,100,0,0,10493,2805,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,2381,10304,3,0,0,6,1,0,0,100000000,1,45147,T,CORE-R5,5,3,4,1
1761851040,100,0,0,15352,3824,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,3392,15144,3,0,0,6,1,0,0,100000000,1,45207,T,CORE-R5,5,3,4,1
1761851100,100,0,0,10379,2747,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,2341,10195,3,0,0,6,1,0,0,100000000,1,45267,T,CORE-R5,5,3,4,1
1761851160,100,0,0,5405,1669,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1291,5245,3,0,0,6,1,0,0,100000000,1,45327,T,CORE-R5,5,3,4,1
1761851220,100,0,0,432,592,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,240,296,3,0,0,6,1,0,0,100000000,1,45387,T,CORE-R5,5,3,4,1
1761851280,100,0,0,1435,1040,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,640,1269,3,0,0,6,1,0,0,100000000,1,45447,T,CORE-R5,5,3,4,1
1761851340,100,0,0,2437,1488,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1040,2243,3,0,0,6,1,0,0,100000000,1,45513,T,CORE-R5,5,3,4,1
