timestamp,ICMP loss,ICMP ping,ICMP response time,P2_ Bits_ received,P2_ Bits_ sent,P2_ Duplex_ status,P2_Inbound_ packets_ discarded,P2_ Inbound_ packets_ with_ errors,P2_Interface_ type,P2_Operational_ status,P2_Outbound_ packets_ discarded,P2_ Outbound_ packets_ with_ errors,P2_Speed,P3_ Bits_ received,P3_ Bits_ sent,P3_ Duplex_ status,P3_Inbound_ packets_ discarded,P3_ Inbound_ packets_ with_ errors,P3_Interface type,P3_Operational_ status,P3_Outbound_ packets_ discarded,P3_ Outbound_ packets_ with_ errors,P3_ Speed,P4_ Bits_ received,P4_ Bits_ sent,P4_ Inbound _packets_ discarded,P4_Inbound_ packets_ with _errors,P4_Interface_ type,P4_ Operational_ status,P4_Outbound_ packets_ discarded,P4_Outbound _packets_ with_ errors,P4_Speed,SNMP agent availability,Uptime (network),Uptime2(network),class,Device_name,hop_to_server,hop_to_core,downstream_dependents,path_up
1762346040,0,1,0.015866667,6112,3440,2,0,0,6,1,0,0,10000000,3584,6872,2,0,0,6,1,0,0,10000000,3560,6680,0,0,135,1,0,0,10000000,1,18455,1845546,H,EDGE-MS,1,1,13,1
1762346100,0,1,0.005353333,5248,3405,2,0,0,6,1,0,0,10000000,3557,5821,2,0,0,6,1,0,0,10000000,3480,5704,0,0,135,1,0,0,10000000,1,18455,1845546,H,EDGE-MS,1,1,13,1
1762346160,0,1,0.01261,4384,3371,2,0,0,6,1,0,0,10000000,3531,4771,2,0,0,6,1,0,0,10000000,3400,4728,0,0,135,1,0,0,10000000,1,18455,1845546,H,EDGE-MS,1,1,13,1
1762346220,0,1,0.011616667,3520,3336,2,0,0,6,1,0,0,10000000,3504,3720,2,0,0,6,1,0,0,10000000,3320,3752,0,0,135,1,0,0,10000000,1,18627,1862772,H,EDGE-MS,1,1,13,1
1762346280,0,1,0.0158,3468,3420,2,0,0,6,1,0,0,10000000,3596,3752,2,0,0,6,1,0,0,10000000,3436,3628,0,0,135,1,0,0,10000000,1,18627,1862772,H,EDGE-MS,1,1,13,1
1762346340,0,1,0.00571,3416,3504,2,0,0,6,1,0,0,10000000,3688,3784,2,0,0,6,1,0,0,10000000,3552,3504,0,0,135,1,0,0,10000000,1,18774,1877460,H,EDGE-MS,1,1,13,1
1762346400,0,1,0.00344,3419,3504,2,0,0,6,1,0,0,10000000,3656,3728,2,0,0,6,1,0,0,10000000,3565,3555,0,0,135,1,0,0,10000000,1,18786,1877460,H,EDGE-MS,1,1,13,1
1762346460,0,1,0.010733333,3421,3504,2,0,0,6,1,0,0,10000000,3624,3672,2,0,0,6,1,0,0,10000000,3579,3605,0,0,135,1,0,0,10000000,1,18878,1887842,H,EDGE-MS,1,1,13,1
1762346520,0,1,0.00832,3424,3504,2,0,0,6,1,0,0,10000000,3592,3616,2,0,0,6,1,0,0,10000000,3592,3656,0,0,135,1,0,0,10000000,1,18910,1893690,H,EDGE-MS,1,1,13,1
1762346580,0,1,0.011203333,3125,3245,2,0,0,6,1,0,0,10000000,3379,3355,2,0,0,6,1,0,0,10000000,3320,3301,0,0,135,1,0,0,10000000,1,18967,1893690,H,EDGE-MS,1,1,13,1
1762346640,0,1,0.00565,2827,2987,2,0,0,6,1,0,0,10000000,3165,3093,2,0,0,6,1,0,0,10000000,3048,2947,0,0,135,1,0,0,10000000,1,19067,1906742,H,EDGE-MS,1,1,13,1
1762346700,0,1,0.00697,2528,2728,2,0,0,6,1,0,0,10000000,2952,2832,2,0,0,6,1,0,0,10000000,2776,2592,0,0,135,1,0,0,10000000,1,19086,1911625,H,EDGE-MS,1,1,13,1
1762346760,0,1,0.0178,2848,2899,2,0,0,6,1,0,0,10000000,3067,3128,2,0,0,6,1,0,0,10000000,2931,2941,0,0,135,1,0,0,10000000,1,19146,1911625,H,EDGE-MS,1,1,13,1
1762346820,0,1,0.012266667,3168,3069,2,0,0,6,1,0,0,10000000,3181,3424,2,0,0,6,1,0,0,10000000,3085,3291,0,0,135,1,0,0,10000000,1,19253,1925328,H,EDGE-MS,1,1,13,1
1762346880,0,1,0.00905,3488,3240,2,0,0,6,1,0,0,10000000,3296,3720,2,0,0,6,1,0,0,10000000,3240,3640,0,0,135,1,0,0,10000000,1,19268,1929703,H,EDGE-MS,1,1,13,1
1762346940,0,1,0.01081,3221,3088,2,0,0,6,1,0,0,10000000,3184,3443,2,0,0,6,1,0,0,10000000,3075,3395,0,0,135,1,0,0,10000000,1,19326,1929703,H,EDGE-MS,1,1,13,1
1762347000,0,1,0.010653333,2955,2936,2,0,0,6,1,0,0,10000000,3072,3165,2,0,0,6,1,0,0,10000000,2909,3149,0,0,135,1,0,0,10000000,1,19386,1938666,H,EDGE-MS,1,1,13,1
1762347060,0,1,0.016146667,2688,2784,2,0,0,6,1,0,0,10000000,2960,2888,2,0,0,6,1,0,0,10000000,2744,2904,0,0,135,1,0,0,10000000,1,19446,1948038,H,EDGE-MS,1,1,13,1
1762347120,0,1,0.010253333,2901,2995,2,0,0,6,1,0,0,10000000,3149,3125,2,0,0,6,1,0,0,10000000,2987,3061,0,0,135,1,0,0,10000000,1,19506,1948038,H,EDGE-MS,1,1,13,1
1762347180,0,1,0.008223333,3115,3205,2,0,0,6,1,0,0,10000000,3339,3363,2,0,0,6,1,0,0,10000000,3229,3219,0,0,135,1,0,0,10000000,1,19614,1961483,H,EDGE-MS,1,1,13,1
1762347240,0,1,0.008516667,3328,3416,2,0,0,6,1,0,0,10000000,3528,3600,2,0,0,6,1,0,0,10000000,3472,3376,0,0,135,1,0,0,10000000,1,19627,1965668,H,EDGE-MS,1,1,13,1
1762347300,0,1,0.012133333,3275,3259,2,0,0,6,1,0,0,10000000,3381,3517,2,0,0,6,1,0,0,10000000,3285,3373,0,0,135,1,0,0,10000000,1,19686,1965668,H,EDGE-MS,1,1,13,1
1762347360,0,1,0.017,3221,3101,2,0,0,6,1,0,0,10000000,3235,3435,2,0,0,6,1,0,0,10000000,3099,3371,0,0,135,1,0,0,10000000,1,19757,1975740,H,EDGE-MS,1,1,13,1
1762347420,0,1,0.009583333,3168,2944,2,0,0,6,1,0,0,10000000,3088,3352,2,0,0,6,1,0,0,10000000,2912,3368,0,0,135,1,0,0,10000000,1,19806,1983643,H,EDGE-MS,1,1,13,1
1762347480,0,1,0.0125,8357,5861,2,0,0,6,1,0,0,10000000,6045,8629,2,0,0,6,1,0,0,10000000,5925,8547,0,0,135,1,0,0,10000000,1,19866,1983643,H,EDGE-MS,1,1,13,1
1762347540,0,1,0.015713333,13547,8779,2,0,0,6,1,0,0,10000000,9003,13907,2,0,0,6,1,0,0,10000000,8939,13725,0,0,135,1,0,0,10000000,1,19954,1995457,H,EDGE-MS,1,1,13,1
1762347600,0,1,0.007776667,18736,11696,2,0,0,6,1,0,0,10000000,11960,19184,2,0,0,6,1,0,0,10000000,11952,18904,0,0,135,1,0,0,10000000,1,19986,2001613,H,EDGE-MS,1,1,13,1
1762347660,0,1,0.012443333,13576,8859,2,0,0,6,1,0,0,10000000,9099,13909,2,0,0,6,1,0,0,10000000,9019,13749,0,0,135,1,0,0,10000000,1,20046,2001613,H,EDGE-MS,1,1,13,1
1762347720,0,1,0.007523333,8416,6021,2,0,0,6,1,0,0,10000000,6237,8635,2,0,0,6,1,0,0,10000000,6085,8595,0,0,135,1,0,0,10000000,1,20046,2001613,H,EDGE-MS,1,1,13,1
1762347780,0,1,0.007063333,3256,3184,2,0,0,6,1,0,0,10000000,3376,3360,2,0,0,6,1,0,0,10000000,3152,3440,0,0,135,1,0,0,10000000,1,20187,2018798,H,EDGE-MS,1,1,13,1
1762347840,0,1,0.010503333,3149,3147,2,0,0,6,1,0,0,10000000,3296,3323,2,0,0,6,1,0,0,10000000,3128,3301,0,0,135,1,0,0,10000000,1,20226,2018798,H,EDGE-MS,1,1,13,1
1762347900,0,1,0.00855,3043,3109,2,0,0,6,1,0,0,10000000,3216,3285,2,0,0,6,1,0,0,10000000,3104,3163,0,0,135,1,0,0,10000000,1,20304,2030488,H,EDGE-MS,1,1,13,1
1762347960,0,1,0.007623333,2936,3072,2,0,0,6,1,0,0,10000000,3136,3248,2,0,0,6,1,0,0,10000000,3080,3024,0,0,135,1,0,0,10000000,1,20346,2037861,H,EDGE-MS,1,1,13,1
1762348020,0,1,0.005906667,2843,2912,2,0,0,6,1,0,0,10000000,2984,3104,2,0,0,6,1,0,0,10000000,2928,2960,0,0,135,1,0,0,10000000,1,20406,2037861,H,EDGE-MS,1,1,13,1
1762348080,0,1,0.007826667,2749,2752,2,0,0,6,1,0,0,10000000,2832,2960,2,0,0,6,1,0,0,10000000,2776,2896,0,0,135,1,0,0,10000000,1,20485,2048579,H,EDGE-MS,1,1,13,1
1762348140,0,1,0.00717,2656,2592,2,0,0,6,1,0,0,10000000,2680,2816,2,0,0,6,1,0,0,10000000,2624,2832,0,0,135,1,0,0,10000000,1,20526,2055662,H,EDGE-MS,1,1,13,1
1762348200,0,1,0.00556,3493,2917,2,0,0,6,1,0,0,10000000,3043,3688,2,0,0,6,1,0,0,10000000,2952,3648,0,0,135,1,0,0,10000000,1,20586,2055662,H,EDGE-MS,1,1,13,1
1762348260,0,1,0.010166667,4331,3243,2,0,0,6,1,0,0,10000000,3405,4560,2,0,0,6,1,0,0,10000000,3280,4464,0,0,135,1,0,0,10000000,1,20684,2068490,H,EDGE-MS,1,1,13,1
1762348320,0,1,0.011903333,5168,3568,2,0,0,6,1,0,0,10000000,3768,5432,2,0,0,6,1,0,0,10000000,3608,5280,0,0,135,1,0,0,10000000,1,20712,2073606,H,EDGE-MS,1,1,13,1
1762348380,0,1,0.01107,4376,3360,2,0,0,6,1,0,0,10000000,3523,4672,2,0,0,6,1,0,0,10000000,3397,4539,0,0,135,1,0,0,10000000,1,20766,2073606,H,EDGE-MS,1,1,13,1
1762348440,0,1,0.009023333,3584,3152,2,0,0,6,1,0,0,10000000,3277,3912,2,0,0,6,1,0,0,10000000,3187,3797,0,0,135,1,0,0,10000000,1,20868,2086859,H,EDGE-MS,1,1,13,1
1762348500,0,1,0.007203333,2792,2944,2,0,0,6,1,0,0,10000000,3032,3152,2,0,0,6,1,0,0,10000000,2976,3056,0,0,135,1,0,0,10000000,1,20885,2091591,H,EDGE-MS,1,1,13,1
1762348560,0,1,0.007006667,2957,2965,2,0,0,6,1,0,0,10000000,3072,3248,2,0,0,6,1,0,0,10000000,2995,3152,0,0,135,1,0,0,10000000,1,20946,2091591,H,EDGE-MS,1,1,13,1
1762348620,0,1,0.006913333,3123,2987,2,0,0,6,1,0,0,10000000,3112,3344,2,0,0,6,1,0,0,10000000,3013,3248,0,0,135,1,0,0,10000000,1,20946,2091591,H,EDGE-MS,1,1,13,1
1762348680,0,1,0.008463333,3288,3008,2,0,0,6,1,0,0,10000000,3152,3440,2,0,0,6,1,0,0,10000000,3032,3344,0,0,135,1,0,0,10000000,1,21082,2108230,H,EDGE-MS,1,1,13,1
1762348740,0,1,0.00759,3144,2987,2,0,0,6,1,0,0,10000000,3144,3352,2,0,0,6,1,0,0,10000000,2989,3256,0,0,135,1,0,0,10000000,1,21126,2108230,H,EDGE-MS,1,1,13,1
1762348800,0,1,0.006103333,3000,2965,2,0,0,6,1,0,0,10000000,3136,3264,2,0,0,6,1,0,0,10000000,2947,3168,0,0,135,1,0,0,10000000,1,21126,2108230,H,EDGE-MS,1,1,13,1
1762348860,0,1,0.003763333,2856,2944,2,0,0,6,1,0,0,10000000,3128,3176,2,0,0,6,1,0,0,10000000,2904,3080,0,0,135,1,0,0,10000000,1,21244,2124486,H,EDGE-MS,1,1,13,1
1762348920,0,1,0.010063333,2784,2880,2,0,0,6,1,0,0,10000000,3048,3061,2,0,0,6,1,0,0,10000000,2875,2965,0,0,135,1,0,0,10000000,1,21306,2124486,H,EDGE-MS,1,1,13,1
1762348980,0,1,0.013166667,2712,2816,2,0,0,6,1,0,0,10000000,2968,2947,2,0,0,6,1,0,0,10000000,2845,2851,0,0,135,1,0,0,10000000,1,21387,2138771,H,EDGE-MS,1,1,13,1
1762349040,0,1,0.01075,2640,2752,2,0,0,6,1,0,0,10000000,2888,2832,2,0,0,6,1,0,0,10000000,2816,2736,0,0,135,1,0,0,10000000,1,21427,2145708,H,EDGE-MS,1,1,13,1
1762349100,0,1,0.00978,2768,2845,2,0,0,6,1,0,0,10000000,2963,2987,2,0,0,6,1,0,0,10000000,2880,2891,0,0,135,1,0,0,10000000,1,21486,2145708,H,EDGE-MS,1,1,13,1
1762349160,0,1,0.009306667,2896,2939,2,0,0,6,1,0,0,10000000,3037,3141,2,0,0,6,1,0,0,10000000,2944,3045,0,0,135,1,0,0,10000000,1,21562,2156242,H,EDGE-MS,1,1,13,1
1762349220,0,1,0.008283333,3024,3032,2,0,0,6,1,0,0,10000000,3112,3296,2,0,0,6,1,0,0,10000000,3008,3200,0,0,135,1,0,0,10000000,1,21605,2163608,H,EDGE-MS,1,1,13,1
1762349280,0,1,0.010343333,4773,3883,2,0,0,6,1,0,0,10000000,4059,5056,2,0,0,6,1,0,0,10000000,3952,4960,0,0,135,1,0,0,10000000,1,21666,2163608,H,EDGE-MS,1,1,13,1
1762349340,0,1,0.01084,6523,4733,2,0,0,6,1,0,0,10000000,5005,6816,2,0,0,6,1,0,0,10000000,4896,6720,0,0,135,1,0,0,10000000,1,21759,2175935,H,EDGE-MS,1,1,13,1
1762349400,0,1,0.019566667,8272,5584,2,0,0,6,1,0,0,10000000,5952,8576,2,0,0,6,1,0,0,10000000,5840,8480,0,0,135,1,0,0,10000000,1,21786,2181628,H,EDGE-MS,1,1,13,1
1762349460,0,1,0.00934,7746,5064,2,0,0,6,1,0,0,10000000,5372,8176,2,0,0,6,1,0,0,10000000,5252,8090,0,0,135,1,0,0,10000000,1,21846,2181628,H,EDGE-MS,1,1,13,1
1762349520,0,1,0.006843333,7220,4544,2,0,0,6,1,0,0,10000000,4792,7776,2,0,0,6,1,0,0,10000000,4664,7700,0,0,135,1,0,0,10000000,1,21846,2181628,H,EDGE-MS,1,1,13,1
1762349580,0,1,0.010086667,6694,4024,2,0,0,6,1,0,0,10000000,4212,7376,2,0,0,6,1,0,0,10000000,4076,7310,0,0,135,1,0,0,10000000,1,22018,2201819,H,EDGE-MS,1,1,13,1
1762349640,0,1,0.008963333,6168,3504,2,0,0,6,1,0,0,10000000,3632,6976,2,0,0,6,1,0,0,10000000,3488,6920,0,0,135,1,0,0,10000000,1,22036,2201819,H,EDGE-MS,1,1,13,1
1762349700,0,1,0.00538,5235,3445,2,0,0,6,1,0,0,10000000,3557,5848,2,0,0,6,1,0,0,10000000,3456,5755,0,0,135,1,0,0,10000000,1,22036,2201819,H,EDGE-MS,1,1,13,1
1762349760,0,1,0.014433333,4301,3387,2,0,0,6,1,0,0,10000000,3483,4720,2,0,0,6,1,0,0,10000000,3424,4589,0,0,135,1,0,0,10000000,1,22173,2217365,H,EDGE-MS,1,1,13,1
1762349820,0,1,0.011376667,3368,3328,2,0,0,6,1,0,0,10000000,3408,3592,2,0,0,6,1,0,0,10000000,3392,3424,0,0,135,1,0,0,10000000,1,22203,2220394,H,EDGE-MS,1,1,13,1
1762349880,0,1,0.005796667,3568,3388,2,0,0,6,1,0,0,10000000,3544,3832,2,0,0,6,1,0,0,10000000,3412,3700,0,0,135,1,0,0,10000000,1,22316,2231637,H,EDGE-MS,1,1,13,1
1762349940,0,1,0.0098,3768,3448,2,0,0,6,1,0,0,10000000,3680,4072,2,0,0,6,1,0,0,10000000,3432,3976,0,0,135,1,0,0,10000000,1,22328,2235635,H,EDGE-MS,1,1,13,1
1762350000,0,1,0.008303333,304029,8424,2,0,0,6,1,0,0,10000000,9650,139739,2,0,0,6,1,0,0,10000000,9446,304787,0,0,135,1,0,0,10000000,1,22386,2235635,H,EDGE-MS,1,1,13,1
1762350060,100,0,0,604290,13400,2,0,0,6,1,0,0,10000000,15619,275406,2,0,0,6,1,0,0,10000000,15461,605598,0,0,135,1,0,0,10000000,1,22386,2235635,H,EDGE-MS,1,1,13,1
1762350120,100,0,0,904550,18376,2,0,0,6,1,0,0,10000000,21589,411074,2,0,0,6,1,0,0,10000000,21475,906410,0,0,135,1,0,0,10000000,1,22521,2252176,H,EDGE-MS,1,1,13,1
1762350180,100,0,0,1204811,23352,2,0,0,6,1,0,0,10000000,27558,546741,2,0,0,6,1,0,0,10000000,27490,1207221,0,0,135,1,0,0,10000000,1,22521,2252176,H,EDGE-MS,1,1,13,1
1762350240,100,0,0,1505072,28328,2,0,0,6,1,0,0,10000000,33528,682408,2,0,0,6,1,68,0,10000000,33504,1508032,0,0,135,1,0,0,10000000,1,22624,2262609,H,EDGE-MS,1,1,13,1
1762350300,100,0,0,1635370,30562,2,0,0,6,1,0,0,10000000,36109,749280,2,0,0,6,1,0,0,10000000,36074,1640450,0,0,135,1,0,0,10000000,1,22624,2262609,H,EDGE-MS,1,1,13,1
1762350360,66.66666667,1,0.813,1765667,32795,2,0,0,6,1,0,0,10000000,38690,816152,2,0,0,6,1,0,0,10000000,38643,1772867,0,0,135,1,0,0,10000000,1,22624,2262609,H,EDGE-MS,1,1,13,1
1762350420,100,0,0,1895965,35029,2,0,0,6,1,0,0,10000000,41270,883024,2,0,0,6,1,0,0,10000000,41213,1905285,0,0,135,1,0,0,10000000,1,22624,2262609,H,EDGE-MS,1,1,13,1
1762350480,100,0,0,2026262,37262,2,0,0,6,1,0,0,10000000,43851,949896,2,0,0,6,1,0,0,10000000,43782,2037702,0,0,135,1,0,0,10000000,1,22877,2292239,H,EDGE-MS,1,1,13,1
1762350540,100,0,0,2156560,39496,2,0,0,6,1,0,0,10000000,46432,1016768,2,0,0,6,1,94,0,10000000,46352,2170120,0,0,135,1,0,0,10000000,1,22877,2292239,H,EDGE-MS,1,1,13,1
1762350600,100,0,0,2152933,39371,2,0,0,6,1,0,0,10000000,46373,1014453,2,0,0,6,1,0,0,10000000,46327,2166024,0,0,135,1,0,0,10000000,1,22877,2292239,H,EDGE-MS,1,1,13,1
1762350660,100,0,0,2149307,39245,2,0,0,6,1,0,0,10000000,46315,1012139,2,0,0,6,1,0,0,10000000,46301,2161928,0,0,135,1,0,0,10000000,1,22877,2292239,H,EDGE-MS,1,1,13,1
1762350720,100,0,0,2145680,39120,2,0,0,6,1,0,0,10000000,46256,1009824,2,0,0,6,1,0,0,10000000,46276,2157832,0,0,135,1,0,0,10000000,1,22877,2292239,H,EDGE-MS,1,1,13,1
1762350780,100,0,0,2142053,38995,2,0,0,6,1,0,0,10000000,46197,1007509,2,0,0,6,1,0,0,10000000,46251,2153736,0,0,135,1,0,0,10000000,1,22877,2292239,H,EDGE-MS,1,1,13,1
1762350840,100,0,0,2138427,38869,2,0,0,6,1,0,0,10000000,46139,1005195,2,0,0,6,1,0,0,10000000,46225,2149640,0,0,135,1,0,0,10000000,1,23247,2327570,H,EDGE-MS,1,1,13,1
1762350900,33.33333333,1,0.19965,2134800,38744,2,0,0,6,1,1,0,10000000,46080,1002880,2,0,0,6,1,95,0,10000000,46200,2145544,0,0,135,1,0,0,10000000,1,23296,2331746,H,EDGE-MS,1,1,13,1
1762350960,100,0,0,2142080,40288,2,0,0,6,1,0,0,10000000,47580,1014060,2,0,0,6,1,0,0,10000000,47356,2133248,0,0,135,1,0,0,10000000,1,23347,2339914,H,EDGE-MS,1,1,13,1
1762351020,100,0,0,2149360,41832,2,0,0,6,1,0,0,10000000,49080,1025240,2,0,0,6,1,90,0,10000000,48512,2120952,0,0,135,1,0,0,10000000,1,23406,2343620,H,EDGE-MS,1,1,13,1
1762351080,100,0,0,2117496,41657,2,0,0,6,1,0,0,10000000,48883,1028541,2,0,0,6,1,0,0,10000000,48391,2094700,0,0,135,1,0,0,10000000,1,23466,2343620,H,EDGE-MS,1,1,13,1
1762351140,100,0,0,2085632,41483,2,0,0,6,1,0,0,10000000,48685,1031843,2,0,0,6,1,0,0,10000000,48269,2068448,0,0,135,1,0,0,10000000,1,23466,2343620,H,EDGE-MS,1,1,13,1
1762351200,100,0,0,2053768,41308,2,0,0,6,1,0,0,10000000,48488,1035144,2,0,0,6,1,0,0,10000000,48148,2042196,0,0,135,1,0,0,10000000,1,23466,2343620,H,EDGE-MS,1,1,13,1
1762351260,66.66666667,1,0.828,2021904,41133,2,0,0,6,1,0,0,10000000,48291,1038445,2,0,0,6,1,0,0,10000000,48027,2015944,0,0,135,1,0,0,10000000,1,23466,2343620,H,EDGE-MS,1,1,13,1
1762351320,100,0,0,1990040,40959,2,0,0,6,1,0,0,10000000,48093,1041747,2,0,0,6,1,0,0,10000000,47905,1989692,0,0,135,1,0,0,10000000,1,23466,2343620,H,EDGE-MS,1,1,13,1
1762351380,0,1,0.00774,1958176,40784,2,0,0,6,1,0,0,10000000,47896,1045048,2,0,0,6,1,75,0,10000000,47784,1963440,0,0,135,1,0,0,10000000,1,23780,2378044,H,EDGE-MS,1,1,13,1
1762351440,0,1,0.010596667,1306915,28208,2,0,0,6,1,0,0,10000000,33019,698275,2,0,0,6,1,0,0,10000000,32907,1310523,0,0,135,1,0,0,10000000,1,23825,2386530,H,EDGE-MS,1,1,13,1
1762351500,0,1,0.003056667,655653,15632,2,0,0,6,1,0,0,10000000,18141,351501,2,0,0,6,1,0,0,10000000,18029,657605,0,0,135,1,0,0,10000000,1,23885,2391628,H,EDGE-MS,1,1,13,1
1762351560,0,1,0.006943333,4392,3056,2,0,0,6,1,0,0,10000000,3264,4728,2,0,0,6,1,0,0,10000000,3152,4688,0,0,135,1,0,0,10000000,1,23945,2398390,H,EDGE-MS,1,1,13,1
1762351620,0,1,0.009343333,4005,3088,2,0,0,6,1,0,0,10000000,3256,4339,2,0,0,6,1,0,0,10000000,3181,4237,0,0,135,1,0,0,10000000,1,24007,2398390,H,EDGE-MS,1,1,13,1
1762351680,0,1,0.011973333,3619,3120,2,0,0,6,1,0,0,10000000,3248,3949,2,0,0,6,1,0,0,10000000,3211,3787,0,0,135,1,0,0,10000000,1,24100,2410091,H,EDGE-MS,1,1,13,1
1762351740,0,1,0.01235,3232,3152,2,0,0,6,1,0,0,10000000,3240,3560,2,0,0,6,1,0,0,10000000,3240,3336,0,0,135,1,0,0,10000000,1,24126,2415608,H,EDGE-MS,1,1,13,1
1762351800,0,1,0.005336667,3136,3115,2,0,0,6,1,0,0,10000000,3240,3413,2,0,0,6,1,0,0,10000000,3163,3269,0,0,135,1,0,0,10000000,1,24186,2415608,H,EDGE-MS,1,1,13,1
1762351860,0,1,0.008253333,3040,3077,2,0,0,6,1,0,0,10000000,3240,3267,2,0,0,6,1,0,0,10000000,3085,3203,0,0,135,1,0,0,10000000,1,24286,2428634,H,EDGE-MS,1,1,13,1
1762351920,0,1,0.009496667,2944,3040,2,0,0,6,1,0,0,10000000,3240,3120,2,0,0,6,1,0,0,10000000,3008,3136,0,0,135,1,0,0,10000000,1,24306,2433590,H,EDGE-MS,1,1,13,1
1762351980,0,1,0.007513333,2875,2968,2,0,0,6,1,0,0,10000000,3147,3112,2,0,0,6,1,0,0,10000000,3000,3059,0,0,135,1,0,0,10000000,1,24366,2433590,H,EDGE-MS,1,1,13,1
1762352040,0,1,0.004613333,2805,2896,2,0,0,6,1,0,0,10000000,3053,3104,2,0,0,6,1,0,0,10000000,2992,2981,0,0,135,1,0,0,10000000,1,24458,2445826,H,EDGE-MS,1,1,13,1
1762352100,0,1,0.005476667,2736,2824,2,0,0,6,1,0,0,10000000,2960,3096,2,0,0,6,1,0,0,10000000,2984,2904,0,0,135,1,0,0,10000000,1,24487,2451697,H,EDGE-MS,1,1,13,1
1762352160,0,1,0.006673333,2901,2904,2,0,0,6,1,0,0,10000000,3069,3221,2,0,0,6,1,0,0,10000000,3003,3091,0,0,135,1,0,0,10000000,1,24547,2451697,H,EDGE-MS,1,1,13,1
1762352220,0,1,0.00899,3067,2984,2,0,0,6,1,0,0,10000000,3179,3347,2,0,0,6,1,0,0,10000000,3021,3277,0,0,135,1,0,0,10000000,1,24622,2462200,H,EDGE-MS,1,1,13,1
1762352280,0,1,0.010366667,3232,3064,2,0,0,6,1,0,0,10000000,3288,3472,2,0,0,6,1,0,0,10000000,3040,3464,0,0,135,1,0,0,10000000,1,24666,2469650,H,EDGE-MS,1,1,13,1
1762352340,0,1,0.00789,3141,3045,2,0,0,6,1,0,0,10000000,3251,3427,2,0,0,6,1,0,0,10000000,3069,3349,0,0,135,1,0,0,10000000,1,24725,2469650,H,EDGE-MS,1,1,13,1
1762352400,0,1,0.00486,3051,3027,2,0,0,6,1,0,0,10000000,3213,3381,2,0,0,6,1,0,0,10000000,3099,3235,0,0,135,1,0,0,10000000,1,24811,2481187,H,EDGE-MS,1,1,13,1
1762352460,0,1,0.010196667,2960,3008,2,0,0,6,1,0,0,10000000,3176,3336,2,0,0,6,1,0,0,10000000,3128,3120,0,0,135,1,0,0,10000000,1,24846,2487719,H,EDGE-MS,1,1,13,1
1762352520,0,1,0.003756667,3648,3192,2,0,0,6,1,0,0,10000000,3365,3984,2,0,0,6,1,0,0,10000000,3277,3824,0,0,135,1,0,0,10000000,1,24906,2487719,H,EDGE-MS,1,1,13,1
1762352580,0,1,0.00639,4336,3376,2,0,0,6,1,0,0,10000000,3555,4632,2,0,0,6,1,0,0,10000000,3427,4528,0,0,135,1,0,0,10000000,1,24988,2498872,H,EDGE-MS,1,1,13,1
1762352640,0,1,0.009003333,5024,3560,2,0,0,6,1,0,0,10000000,3744,5280,2,0,0,6,1,0,0,10000000,3576,5232,0,0,135,1,0,0,10000000,1,25026,2505610,H,EDGE-MS,1,1,13,1
1762352700,0,1,0.006083333,4325,3328,2,0,0,6,1,0,0,10000000,3491,4611,2,0,0,6,1,0,0,10000000,3373,4547,0,0,135,1,0,0,10000000,1,25086,2514154,H,EDGE-MS,1,1,13,1
1762352760,0,1,0.006056667,3627,3096,2,0,0,6,1,0,0,10000000,3237,3941,2,0,0,6,1,0,0,10000000,3171,3861,0,0,135,1,0,0,10000000,1,25147,2517699,H,EDGE-MS,1,1,13,1
1762352820,0,1,0.006033333,2928,2864,2,0,0,6,1,0,0,10000000,2984,3272,2,0,0,6,1,0,0,10000000,2968,3176,0,0,135,1,0,0,10000000,1,25206,2523667,H,EDGE-MS,1,1,13,1
1762352880,0,1,0.004993333,3141,3488,2,0,0,6,1,0,0,10000000,3965,3459,2,0,0,6,1,0,0,10000000,3848,3448,0,0,135,1,0,0,10000000,1,25266,2523667,H,EDGE-MS,1,1,13,1
1762352940,0,1,0.006666667,3355,4112,2,0,0,6,1,0,0,10000000,4947,3645,2,0,0,6,1,0,0,10000000,4728,3720,0,0,135,1,0,0,10000000,1,25355,2535546,H,EDGE-MS,1,1,13,1
1762353000,0,1,0.00765,3568,4736,2,0,0,6,1,1,0,10000000,5928,3832,2,0,0,6,1,0,0,10000000,5608,3992,0,0,135,1,0,0,10000000,1,25386,2541594,H,EDGE-MS,1,1,13,1
1762353060,0,1,0.007006667,4320,4272,2,0,0,6,1,0,0,10000000,5109,4819,2,0,0,6,1,0,0,10000000,4923,4795,0,0,135,1,0,0,10000000,1,25446,2541594,H,EDGE-MS,1,1,13,1
1762353120,0,1,0.005983333,5072,3808,2,0,0,6,1,0,0,10000000,4291,5805,2,0,0,6,1,0,0,10000000,4237,5597,0,0,135,1,0,0,10000000,1,25446,2541594,H,EDGE-MS,1,1,13,1
1762353180,0,1,0.00549,5824,3344,2,0,0,6,1,0,0,10000000,3472,6792,2,0,0,6,1,0,0,10000000,3552,6400,0,0,135,1,0,0,10000000,1,25574,2557406,H,EDGE-MS,1,1,13,1
1762353240,0,1,0.00593,5088,3387,2,0,0,6,1,0,0,10000000,3547,5813,2,0,0,6,1,0,0,10000000,3523,5560,0,0,135,1,0,0,10000000,1,25626,2557406,H,EDGE-MS,1,1,13,1
